sample_index,time_monotonic_ns,elapsed_s,end_reason,observed_frame_id,observed_timestamp_ns,observed_valid,observed_reason,observed_depth_m,observed_slant_range_m,observed_dx_norm,observed_dy_norm,observed_vx_m_s,observed_vy_m_s,control_frame_id,control_estimate_age_s,control_depth_m,control_slant_range_m,control_dx_norm,control_dy_norm,control_dx_deadbanded,control_dy_deadbanded,control_vx_m_s,control_vy_m_s,phase,result_valid,result_reason,exit_requested,completion_latched,pitch_command_deg,yaw_rate_dps,drone_vertical_speed_m_s,drone_vertical_speed_age_s,drone_vertical_speed_valid,throttle_visual_correction_rc,throttle_damping_correction_rc,throttle_correction_rc,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4,trk_pitch_deg,trk_pitch_rate_deg_s,trk_yaw_kp,trk_yaw_max_dps,trk_throttle_kp,trk_vertical_speed_kd,trk_throttle_max_rc,trk_deadband,trk_timeout_s,trk_lock_frames,trk_commit_depth_m,trk_commit_s,bf_angle_limit_deg,hover_baseline_rc,bf_yaw_rate_dps
230,332496966829354,4.599982903979253,commit_complete,227883,11684758541476,True,,14.666666666666668,15.407773335776545,0.003125,-0.42916666666666664,4.759523403701059,-1.531971595566278,227883,0.025409286026842892,14.666666666666668,15.407773335776545,0.003125,-0.42916666666666664,0.0,-0.39916666666666667,4.759523403701059,-1.531971595566278,tracking,True,,False,False,-10.0,0.0,0.59,0.11900061002233997,True,-39.916666666666664,-11.799999999999999,-51.71666666666666,1500,1583,1618,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
231,332496986829206,4.619982755975798,commit_complete,227885,11684824270437,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227885,0.011986533994786441,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.47,0.007818589976523072,True,-39.5,-9.399999999999999,-48.9,1500,1583,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
232,332497006849999,4.640003548993263,commit_complete,227885,11684824270437,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227885,0.03200732701225206,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.47,0.027839382993988693,True,-39.5,-9.399999999999999,-48.9,1500,1583,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
233,332497026849622,4.66000317200087,commit_complete,227886,11684857191531,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227886,0.018582013028208166,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.47,0.04783900600159541,True,-39.5,-9.399999999999999,-48.9,1500,1583,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
234,332497046865697,4.68001924699638,commit_complete,227887,11684890288527,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227887,0.005126197007484734,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.47,0.06785508099710569,True,-39.5,-9.399999999999999,-48.9,1500,1583,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
235,332497066858271,4.700011820998043,commit_complete,227887,11684890288527,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227887,0.025118771009147167,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.47,0.08784765499876812,True,-39.5,-9.399999999999999,-48.9,1500,1583,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
236,332497086852713,4.720006262999959,commit_complete,227888,11684923341953,True,,14.666666666666668,15.386847992549784,0.003125,-0.42291666666666666,4.76599617473016,-1.5117144116722223,227888,0.0116837770328857,14.666666666666668,15.386847992549784,0.003125,-0.42291666666666666,0.0,-0.3929166666666667,4.76599617473016,-1.5117144116722223,tracking,True,,False,False,-10.0,0.0,0.47,0.10784209700068459,True,-39.29166666666667,-9.399999999999999,-48.69166666666667,1500,1583,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
237,332497106836293,4.739989842986688,commit_complete,227888,11684923341953,True,,14.666666666666668,15.386847992549784,0.003125,-0.42291666666666666,4.76599617473016,-1.5117144116722223,227888,0.03166735701961443,14.666666666666668,15.386847992549784,0.003125,-0.42291666666666666,0.0,-0.3929166666666667,4.76599617473016,-1.5117144116722223,tracking,True,,False,False,-10.0,0.0,0.47,0.12782567698741332,True,-39.29166666666667,-9.399999999999999,-48.69166666666667,1500,1583,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
238,332497126866679,4.760020228975918,commit_complete,227889,11684956187250,True,,14.666666666666668,15.386847992549784,0.003125,-0.42291666666666666,4.76599617473016,-1.5117144116722223,227889,0.018269261985551566,14.666666666666668,15.386847992549784,0.003125,-0.42291666666666666,0.0,-0.3929166666666667,4.76599617473016,-1.5117144116722223,tracking,True,,False,False,-10.0,0.0,0.18,0.00677245098631829,True,-39.29166666666667,-3.5999999999999996,-42.89166666666667,1500,1583,1627,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
239,332497146860212,4.780013761948794,commit_complete,227890,11684989318367,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227890,0.004837902961298823,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.18,0.026765983959194273,True,-39.5,-3.5999999999999996,-43.1,1500,1583,1627,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
240,332497166857839,4.8000113889575005,commit_complete,227890,11684989318367,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227890,0.024835529970005155,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.18,0.046763610967900604,True,-39.5,-3.5999999999999996,-43.1,1500,1583,1627,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
241,332497186875643,4.8200291929533705,commit_complete,227891,11685022298161,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227891,0.011373374960385263,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.18,0.06678141496377066,True,-39.5,-3.5999999999999996,-43.1,1500,1583,1627,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
242,332497206848391,4.8400019409600645,commit_complete,227891,11685022298161,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227891,0.03134612296707928,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.18,0.08675416297046468,True,-39.5,-3.5999999999999996,-43.1,1500,1583,1627,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
243,332497226833814,4.859987363975961,commit_complete,227892,11685055747160,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227892,0.01790539297508076,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.18,0.10673958598636091,True,-39.5,-3.5999999999999996,-43.1,1500,1583,1627,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
244,332497246893636,4.8800471859867685,commit_complete,227893,11685088379904,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227893,0.00448019098257646,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.18,0.1267994079971686,True,-39.5,-3.5999999999999996,-43.1,1500,1583,1627,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
245,332497266854697,4.900008247001097,commit_complete,227893,11685088379904,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227893,0.02444125199690461,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.18,0.14676046901149675,True,-39.5,-3.5999999999999996,-43.1,1500,1583,1627,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
246,332497286833359,4.919986908964347,commit_complete,227894,11685121870619,True,,14.666666666666668,15.400767279992904,0.003125,-0.4270833333333333,4.761688606325988,-1.5252283817137928,227894,0.010955630976241082,14.666666666666668,15.400767279992904,0.003125,-0.4270833333333333,0.0,-0.39708333333333334,4.761688606325988,-1.5252283817137928,tracking,True,,False,False,-10.0,0.0,0.0,0.0055136340088211,True,-39.708333333333336,-0.0,-39.708333333333336,1500,1583,1630,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
247,332497306858238,4.940011787984986,commit_complete,227894,11685121870619,True,,14.666666666666668,15.400767279992904,0.003125,-0.4270833333333333,4.761688606325988,-1.5252283817137928,227894,0.030980509996879846,14.666666666666668,15.400767279992904,0.003125,-0.4270833333333333,0.0,-0.39708333333333334,4.761688606325988,-1.5252283817137928,tracking,True,,False,False,-10.0,0.0,0.0,0.025538513029459864,True,-39.708333333333336,-0.0,-39.708333333333336,1500,1583,1630,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
248,332497326869091,4.960022640996613,commit_complete,227895,11685154399438,True,,14.666666666666668,15.400767279992904,0.003125,-0.4270833333333333,4.761688606325988,-1.5252283817137928,227895,0.01759992801817134,14.666666666666668,15.400767279992904,0.003125,-0.4270833333333333,0.0,-0.39708333333333334,4.761688606325988,-1.5252283817137928,tracking,True,,False,False,-10.0,0.0,0.0,0.045549366041086614,True,-39.708333333333336,-0.0,-39.708333333333336,1500,1583,1630,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
249,332497346860704,4.980014253989793,commit_complete,227896,11685187390238,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227896,0.004098775039892644,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.0,0.06554097903426737,True,-39.5,-0.0,-39.5,1500,1583,1631,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
250,332497366856158,5.0000097079901025,commit_complete,227896,11685187390238,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227896,0.024094229040201753,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.0,0.08553643303457648,True,-39.5,-0.0,-39.5,1500,1583,1631,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
251,332497386854915,5.02000846498413,commit_complete,227897,11685221497348,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227897,0.010655326012056321,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.0,0.10553519002860412,True,-39.5,-0.0,-39.5,1500,1583,1631,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
252,332497406856482,5.040010031952988,commit_complete,227897,11685221497348,True,,14.666666666666668,15.393792151564071,0.003125,-0.425,4.76384620879379,-1.5184759790530207,227897,0.030656892980914563,14.666666666666668,15.393792151564071,0.003125,-0.425,0.0,-0.395,4.76384620879379,-1.5184759790530207,tracking,True,,False,False,-10.0,0.0,0.0,0.12553675699746236,True,-39.5,-0.0,-39.5,1500,1583,1631,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
253,332497426852191,5.06000574096106,commit_complete,227898,11685253578502,True,,14.4,15.10708711995797,0.003125,-0.42291666666666666,4.765996174730159,-1.5117144116722225,227898,0.017167509999126196,14.4,15.10708711995797,0.003125,-0.42291666666666666,0.0,-0.3929166666666667,4.765996174730159,-1.5117144116722225,tracking,True,,False,False,-10.0,0.0,0.0,0.14553246600553393,True,-39.29166666666667,-0.0,-39.29166666666667,1500,1583,1631,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
254,332497446858138,5.080011687998194,commit_complete,227899,11685286582820,True,,14.666666666666668,15.379934844898836,0.003125,-0.42083333333333334,4.768138467798045,-1.5049437038987579,227899,0.0036781280068680644,14.666666666666668,15.379934844898836,0.003125,-0.42083333333333334,0.0,-0.39083333333333337,4.768138467798045,-1.5049437038987579,tracking,True,,False,False,-10.0,0.0,0.0,0.16553841304266825,True,-39.083333333333336,-0.0,-39.083333333333336,1500,1583,1631,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
255,332497466842342,5.099995891971048,commit_complete,227899,11685286582820,True,,14.666666666666668,15.379934844898836,0.003125,-0.42083333333333334,4.768138467798045,-1.5049437038987579,227899,0.023662331979721785,14.666666666666668,15.379934844898836,0.003125,-0.42083333333333334,0.0,-0.39083333333333337,4.768138467798045,-1.5049437038987579,tracking,True,,False,False,-10.0,0.0,0.0,0.18552261701552197,True,-39.083333333333336,-0.0,-39.083333333333336,1500,1583,1631,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
256,332497486839976,5.119993525964674,commit_complete,227900,11685319682270,True,,14.666666666666668,15.366201750920753,0.003125,-0.4166666666666667,4.772399890175149,-1.4913749656797342,227900,0.010214290989097208,14.666666666666668,15.366201750920753,0.003125,-0.4166666666666667,0.0,-0.3866666666666667,4.772399890175149,-1.4913749656797342,tracking,True,,False,False,-10.0,0.0,-0.32,0.004127226013224572,True,-38.66666666666667,6.4,-32.26666666666667,1500,1583,1638,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
257,332497506852295,5.140005844994448,commit_complete,227900,11685319682270,True,,14.666666666666668,15.366201750920753,0.003125,-0.4166666666666667,4.772399890175149,-1.4913749656797342,227900,0.030226610018871725,14.666666666666668,15.366201750920753,0.003125,-0.4166666666666667,0.0,-0.3866666666666667,4.772399890175149,-1.4913749656797342,tracking,True,,False,False,-10.0,0.0,-0.32,0.02413954504299909,True,-38.66666666666667,6.4,-32.26666666666667,1500,1583,1638,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
258,332497526834155,5.1599877050030045,commit_complete,227901,11685352653533,True,,14.666666666666668,15.352593202959413,0.003125,-0.4125,4.77663018602891,-1.4777699638026942,227901,0.016778001037891954,14.666666666666668,15.352593202959413,0.003125,-0.4125,0.0,-0.38249999999999995,4.77663018602891,-1.4777699638026942,tracking,True,,False,False,-10.0,0.0,-0.32,0.044121405051555485,True,-38.24999999999999,6.4,-31.849999999999994,1500,1583,1638,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
259,332497546835939,5.179989488970023,commit_complete,227902,11685385550954,True,,14.666666666666668,15.339109532498947,0.003125,-0.4083333333333333,4.780829066152201,-1.4641289015091115,227902,0.003306224010884762,14.666666666666668,15.339109532498947,0.003125,-0.4083333333333333,0.0,-0.3783333333333333,4.780829066152201,-1.4641289015091115,tracking,True,,False,False,-10.0,0.0,-0.32,0.06412318901857361,True,-37.83333333333333,6.4,-31.43333333333333,1500,1583,1639,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
260,332497566890230,5.200043779972475,commit_complete,227902,11685385550954,True,,14.666666666666668,15.339109532498947,0.003125,-0.4083333333333333,4.780829066152201,-1.4641289015091115,227902,0.023360515013337135,14.666666666666668,15.339109532498947,0.003125,-0.4083333333333333,0.0,-0.3783333333333333,4.780829066152201,-1.4641289015091115,tracking,True,,False,False,-10.0,0.0,-0.32,0.08417748002102599,True,-37.83333333333333,6.4,-31.43333333333333,1500,1583,1639,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
261,332497586833925,5.219987474964,commit_complete,227903,11685418284075,True,,14.666666666666668,15.332414629407058,0.003125,-0.40625,4.782916635137639,-1.4572949122684993,227903,0.009826349967624992,14.666666666666668,15.332414629407058,0.003125,-0.40625,0.0,-0.37625,4.782916635137639,-1.4572949122684993,tracking,True,,False,False,-10.0,0.0,-0.32,0.10412117501255125,True,-37.625,6.4,-31.225,1500,1583,1639,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
262,332497606850055,5.24000360496575,commit_complete,227903,11685418284075,True,,14.666666666666668,15.332414629407058,0.003125,-0.40625,4.782916635137639,-1.4572949122684993,227903,0.029842479969374835,14.666666666666668,15.332414629407058,0.003125,-0.40625,0.0,-0.37625,4.782916635137639,-1.4572949122684993,tracking,True,,False,False,-10.0,0.0,-0.32,0.12413730501430109,True,-37.625,6.4,-31.225,1500,1583,1639,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
263,332497626832982,5.259986531978939,commit_complete,227904,11685451314038,True,,14.666666666666668,15.319118892607152,0.003125,-0.40208333333333335,4.787067851024628,-1.4436001488246144,227904,0.016418035025708377,14.666666666666668,15.319118892607152,0.003125,-0.40208333333333335,0.0,-0.3720833333333333,4.787067851024628,-1.4436001488246144,tracking,True,,False,False,-10.0,0.0,-0.32,0.1441202320274897,True,-37.20833333333333,6.4,-30.80833333333333,1500,1583,1639,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
264,332497646854011,5.280007560970262,commit_complete,227905,11685484271238,True,,14.666666666666668,15.312518140578826,0.003125,-0.4,4.789131426105757,-1.436739427831727,227905,0.0029860360082238913,14.666666666666668,15.312518140578826,0.003125,-0.4,0.0,-0.37,4.789131426105757,-1.436739427831727,tracking,True,,False,False,-10.0,0.0,-0.71,0.009214909980073571,True,-37.0,14.2,-22.8,1500,1583,1647,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
265,332497666860045,5.300013594969641,commit_complete,227905,11685484271238,True,,14.666666666666668,15.312518140578826,0.003125,-0.4,4.789131426105757,-1.436739427831727,227905,0.022992070007603616,14.666666666666668,15.312518140578826,0.003125,-0.4,0.0,-0.37,4.789131426105757,-1.436739427831727,tracking,True,,False,False,-10.0,0.0,-0.71,0.029220943979453295,True,-37.0,14.2,-22.8,1500,1583,1647,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
266,332497686850555,5.3200041049858555,commit_complete,227906,11685517759104,True,,14.666666666666668,15.299411072543501,0.003125,-0.3958333333333333,4.793234331390483,-1.4229914421315497,227906,0.009522046020720154,14.666666666666668,15.299411072543501,0.003125,-0.3958333333333333,0.0,-0.36583333333333334,4.793234331390483,-1.4229914421315497,tracking,True,,False,False,-10.0,0.0,-0.71,0.0492114539956674,True,-36.583333333333336,14.2,-22.383333333333336,1500,1583,1648,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
