sample_index,time_monotonic_ns,elapsed_s,end_reason,phase,tracker_id,frame_id,camera_timestamp_ns,camera_received_at_s,camera_age_s,new_camera_frame,locked,score,bbox_x,bbox_y,bbox_width,bbox_height,dx_norm,dy_norm,bbox_fill,scale_px,log_scale,scale_innovation,scale_reason,filtered_log_scale_rate_hz,inverse_ttc_measured_hz,measured_ttc_s,effective_ttc_s,ttc_prediction_age_s,roll_deg,pitch_deg,heading_deg,attitude_age_s,altitude_m,vertical_distance_m,target_ttc_s,inverse_ttc_target_hz,pitch_initial_deg,pitch_raw_deg,pitch_command_deg,roll_target_deg,roll_command_deg,horizontal_alignment_scale,vertical_nominal_m_s,vertical_alignment_m_s,vertical_target_m_s,vertical_setpoint_m_s,vario_m_s,vario_age_s,vertical_error_m_s,throttle_p_rc,throttle_i_rc,raw_vertical_accel_m_s2,filtered_vertical_accel_m_s2,throttle_d_rc,tilt_hover_rc,throttle_command_rc,yaw_rate_target_dps,yaw_rate_dps,alignment_count,commit_count,commit_block_reason,exit_requested,exit_reason,result_valid,result_reason,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4
235,425636607435000,4.70000410603825,target_lost_or_stale,tracking,0,706720,175066857557369,425636.582651924,0.02478307601995766,False,True,0.0,314,306,14,17,0.003125,-0.3104166666666667,0.035416666666666666,,2.7460026099187274,,duplicate frame,-0.04766728561425949,0.0,30.0,29.975216923980042,0.02478307601995766,0.0,1.9,0.0,0.055567889008671045,8.22,-8.020000000000001,8.020000000000001,0.12468827930174561,-10.0,-9.0776951023968,-9.0776951023968,0.0,0.0,1.0,-0.2675543606686641,-0.435625,-0.703179360668664,-0.703179360668664,-0.61,0.01948558003641665,-0.09317936066866406,-1.8635872133732811,-6.411656199104006,-0.08580971445538713,-0.08547730711233685,0.8547730711233685,1668.4204703413538,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
236,425636627430356,4.719999462016858,target_lost_or_stale,tracking,0,706721,175066892937123,425636.616727952,0.010702404018957168,True,True,0.0,314,306,14,17,0.003125,-0.3104166666666667,0.035416666666666666,15.427248620541512,2.7414932616967835,-0.00824296132468616,,-0.06701921555073874,0.0,30.0,29.989297595981043,0.010702404018957168,0.0,1.8,0.0,0.015328458976000547,8.22,-8.020000000000001,8.020000000000001,0.12468827930174561,-10.0,-9.077803116760062,-9.077803116760062,0.0,0.0,1.0,-0.2674287376798977,-0.435625,-0.7030537376798978,-0.7030537376798978,-0.61,0.03948093601502478,-0.09305373767989777,-1.8610747535979555,-6.417238126934155,-0.08580971445538713,-0.08547730711233685,0.8547730711233685,1668.4235398094088,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
237,425636647451105,4.740020211029332,target_lost_or_stale,tracking,0,706721,175066892937123,425636.616727952,0.03072315303143114,False,True,0.0,314,306,14,17,0.003125,-0.3104166666666667,0.035416666666666666,,2.7414932616967835,,duplicate frame,-0.06701921555073874,0.0,30.0,29.96927684696857,0.03072315303143114,0.0,1.8,0.0,0.03534920798847452,8.22,-8.020000000000001,8.020000000000001,0.12468827930174561,-10.0,-9.077649504980624,-9.077649504980624,0.0,0.0,1.0,-0.26760739142797285,-0.435625,-0.7032323914279728,-0.7032323914279728,-0.61,0.05950168502749875,-0.0932323914279728,-1.8646478285594559,-6.422837873859992,-0.08580971445538713,-0.08547730711233685,0.8547730711233685,1668.432712631296,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
238,425636667433438,4.760002544033341,target_lost_or_stale,tracking,0,706722,175066924440450,425636.650183437,0.017250001023057848,True,True,0.0,314,306,14,17,0.003125,-0.3104166666666667,0.035416666666666666,15.427248620541512,2.7381605837605076,-0.003115764499646456,,-0.07446974750026696,0.0,30.0,29.982749998976942,0.017250001023057848,0.0,1.8,0.0,0.0553315409924835,8.22,-8.020000000000001,8.020000000000001,0.12468827930174561,-10.0,-9.07775290205222,-9.07775290205222,0.0,0.0,1.0,-0.2674871384470623,-0.435625,-0.7031121384470622,-0.7031121384470622,-0.61,0.07948401803150773,-0.09311213844706223,-1.8622427689412446,-6.428419667131486,-0.08580971445538713,-0.08547730711233685,0.8547730711233685,1668.4358893649494,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
239,425636687427726,4.779996832017787,target_lost_or_stale,tracking,0,706723,175066957138209,425636.683686335,0.0037413910031318665,True,True,0.0,314,305,14,18,0.003125,-0.30833333333333335,0.0375,15.874507866387544,2.7458327507281357,0.02904891235011675,,-0.005105211103860266,0.0,30.0,29.996258608996868,0.0037413910031318665,0.0,1.8,0.0,0.015102027973625809,8.22,-8.020000000000001,8.020000000000001,0.12468827930174561,-10.0,-9.090176286079119,-9.090176286079119,0.0,0.0,1.0,-0.2673666774427174,-0.4325,-0.6998666774427174,-0.6998666774427174,-0.61,0.09947830601595342,-0.08986667744271737,-1.7973335488543474,-6.433810127818471,-0.08580971445538713,-0.08547730711233685,0.8547730711233685,1668.3763706055495,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
240,425636707479880,4.800048986042384,target_lost_or_stale,tracking,0,706723,175066957138209,425636.683686335,0.023793545027729124,False,True,0.0,314,305,14,18,0.003125,-0.30833333333333335,0.0375,,2.7458327507281357,,duplicate frame,-0.005105211103860266,0.0,30.0,29.97620645497227,0.023793545027729124,0.0,1.8,0.0,0.035154181998223066,8.22,-8.020000000000001,8.020000000000001,0.12468827930174561,-10.0,-9.090022040005476,-9.090022040005476,0.0,0.0,1.0,-0.26754552855268626,-0.4325,-0.7000455285526863,-0.7000455285526863,-0.61,0.11953046004055068,-0.09004552855268633,-1.8009105710537265,-6.439226948241765,-0.08580971445538713,-0.08547730711233685,0.8547730711233685,1668.3853644481721,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
241,425636727442750,4.820011856034398,target_lost_or_stale,tracking,0,706724,175066992065447,425636.717110935,0.010331814992241561,True,True,0.0,314,305,14,17,0.003125,-0.30625,0.035416666666666666,15.427248620541512,2.7423277401003148,-0.009526774253195924,,-0.027907037890974776,0.0,30.0,29.98966818500776,0.010331814992241561,0.0,1.8,0.0,0.05511705199023709,8.14,-7.94,7.94,0.12594458438287154,-10.0,-9.111160885644928,-9.111160885644928,0.0,0.0,1.0,-0.2647578476366509,-0.429375,-0.6941328476366508,-0.6941328476366508,-0.61,0.019523672992363572,-0.08413284763665085,-1.682656952733017,-6.44426554754005,0.0,-0.06838184568986948,0.6838184568986948,1668.4431040433744,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
242,425636747444827,4.840013933018781,target_lost_or_stale,tracking,0,706724,175066992065447,425636.717110935,0.030333891976624727,False,True,0.0,314,305,14,17,0.003125,-0.30625,0.035416666666666666,,2.7423277401003148,,duplicate frame,-0.027907037890974776,0.0,30.0,29.969666108023375,0.030333891976624727,0.0,1.8,0.0,0.014896255976054817,8.14,-7.94,7.94,0.12594458438287154,-10.0,-9.11100649374007,-9.11100649374007,0.0,0.0,1.0,-0.26493454986721826,-0.429375,-0.6943095498672183,-0.6943095498672183,-0.61,0.03952574997674674,-0.08430954986721828,-1.6861909973443656,-6.449324645860939,0.0,-0.06838184568986948,0.6838184568986948,1668.4516971863065,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
243,425636767445157,4.860014263016637,target_lost_or_stale,tracking,0,706725,175067023750690,425636.750505487,0.016939669963903725,True,True,0.0,314,304,14,17,0.003125,-0.3020833333333333,0.035416666666666666,15.427248620541512,2.73955463598931,-0.005260460236265807,,-0.04050899819779283,0.0,30.0,29.983060330036096,0.016939669963903725,0.0,1.8,0.0,0.03489658597391099,8.14,-7.94,7.94,0.12594458438287154,-10.0,-9.135801254534387,-9.135801254534387,0.0,0.0,1.0,-0.26481619663240163,-0.423125,-0.6879411966324016,-0.6879411966324016,-0.61,0.05952607997460291,-0.07794119663240162,-1.5588239326480324,-6.454001194820166,0.0,-0.06838184568986948,0.6838184568986948,1668.3290066705695,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
244,425636787451550,4.88002065604087,target_lost_or_stale,tracking,0,706726,175067057162867,425636.784041324,0.0034102260251529515,True,True,0.0,313,303,15,17,0.0015625,-0.29791666666666666,0.035416666666666666,15.968719422671311,2.7495486067423642,0.03243563974899777,,0.0368664727881864,0.0368664727881864,27.12491660771092,27.121506381685766,0.0034102260251529515,0.0,1.8,0.0,0.054902978998143226,8.14,-7.94,7.94,0.12594458438287154,-10.0,-9.13578669642138,-9.13578669642138,0.0,0.0,1.0,-0.2927566001776956,-0.416875,-0.7096316001776957,-0.7079475896566338,-0.61,0.07953247299883515,-0.09794758965663386,-1.9589517931326772,-6.459879928743507,0.0,-0.06838184568986948,0.6838184568986948,1668.7350132649774,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
245,425636807447278,4.900016384024639,target_lost_or_stale,tracking,0,706726,175067057162867,425636.784041324,0.02340595400892198,False,True,0.0,313,303,15,17,0.0015625,-0.29791666666666666,0.035416666666666666,,2.7495486067423642,,duplicate frame,0.0368664727881864,0.0368664727881864,27.12491660771092,27.101510653701997,0.02340595400892198,0.0,1.9,0.0,0.0146187050268054,8.14,-7.94,7.94,0.12594458438287154,-10.0,-9.13559570292602,-9.13559570292602,0.0,0.0,1.0,-0.2929725985187994,-0.416875,-0.7098475985187994,-0.7098475985187994,-0.61,0.09952820098260418,-0.09984759851879943,-1.9969519703759886,-6.46586950500295,0.0,-0.06838184568986948,0.6838184568986948,1668.7790030184804,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1661,1500,2000,2000,1000,1000
246,425636827441607,4.920010713045485,target_lost_or_stale,tracking,0,706727,175067092131690,425636.81743552,0.01000608701724559,True,True,0.0,314,301,14,18,0.003125,-0.2916666666666667,0.0375,15.874507866387544,2.7556569167391123,0.013934810794768548,,0.0702490660736613,0.0702490660736613,14.235064690417758,14.225058603400512,0.01000608701724559,0.0,1.9,0.0,0.034613034047652036,8.14,-7.94,7.94,0.12594458438287154,-10.0,-8.935826571581655,-8.935826571581655,0.0,0.0,1.0,-0.5581699324670576,-0.4075,-0.9656699324670576,-0.729841927539646,-0.61,0.11952253000345081,-0.11984192753964606,-2.3968385507929213,-6.473057981792111,0.0,-0.06838184568986948,0.6838184568986948,1668.1860780756863,1660,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1574,1660,1500,2000,2000,1000,1000
247,425636847435775,4.940004881005734,target_lost_or_stale,tracking,0,706727,175067092131690,425636.81743552,0.030000254977494478,False,True,0.0,314,301,14,18,0.003125,-0.2916666666666667,0.0375,,2.7556569167391123,,duplicate frame,0.0702490660736613,0.0702490660736613,14.235064690417758,14.205064435440264,0.030000254977494478,0.0,1.9,0.0,0.054607202007900923,8.05,-7.8500000000000005,7.8500000000000005,0.12738853503184713,-10.0,-8.94535367522243,-8.94535367522243,0.0,0.0,1.0,-0.5526198093417309,-0.4075,-0.9601198093417309,-0.7498360954998949,-0.61,0.01936591899720952,-0.13983609549989495,-2.796721909997899,-6.481445700933102,0.0,-0.05470547655189558,0.5470547655189558,1667.731112845412,1659,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1575,1659,1500,2000,2000,1000,1000
248,425636867431002,4.960000108054373,target_lost_or_stale,tracking,0,706728,175067122392930,425636.850864689,0.01656631304649636,True,True,0.0,314,300,14,18,0.003125,-0.2875,0.0375,15.874507866387544,2.7603535253302067,0.00670925911616127,,0.08630512566700166,0.08630512566700166,11.586797334128036,11.57023102108154,0.01656631304649636,0.0,2.1,0.0,0.014356817002408206,8.05,-7.8500000000000005,7.8500000000000005,0.12738853503184713,-10.0,-8.854338840521535,-8.854338840521535,0.0,0.0,1.0,-0.6784652774604852,-0.40124999999999994,-1.0797152774604852,-0.7698313225485341,-0.61,0.03936114604584873,-0.15983132254853416,-3.196626450970683,-6.491033291684628,0.0,-0.05470547655189558,0.5470547655189558,1668.1406049771363,1659,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1574,1659,1500,2000,2000,1000,1000
249,425636887437665,4.980006771045737,target_lost_or_stale,tracking,0,706729,175067155006705,425636.884320942,0.0031167230335995555,True,True,0.0,314,299,14,18,0.003125,-0.2833333333333333,0.0375,15.874507866387544,2.7637567217570553,0.0014735723056253924,,0.08982870568162613,0.08982870568162613,11.132298883880539,11.12918216084694,0.0031167230335995555,0.0,2.1,0.0,0.03436347999377176,8.05,-7.8500000000000005,7.8500000000000005,0.12738853503184713,-10.0,-8.852331822141517,-8.852331822141517,0.0,0.0,1.0,-0.7053528180728968,-0.39499999999999996,-1.1003528180728968,-0.7898379855398977,-0.61,0.05936780903721228,-0.17983798553989772,-3.5967597107979543,-6.5018271655938555,0.0,-0.05470547655189558,0.5470547655189558,1667.5515321108728,1658,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1574,1658,1500,2000,2000,1000,1000
250,425636907453744,5.000022849999368,target_lost_or_stale,tracking,0,706729,175067155006705,425636.884320942,0.023132801987230778,False,True,0.0,314,299,14,18,0.003125,-0.2833333333333333,0.0375,,2.7637567217570553,,duplicate frame,0.08982870568162613,0.08982870568162613,11.132298883880539,11.109166081893308,0.023132801987230778,0.0,2.1,0.0,0.054379558947402984,8.05,-7.8500000000000005,7.8500000000000005,0.12738853503184713,-10.0,-8.85117157234701,-8.85117157234701,0.0,0.0,1.0,-0.7066236963361829,-0.39499999999999996,-1.101623696336183,-0.8098540644935289,-0.61,0.0793838879908435,-0.19985406449352894,-3.9970812898705788,-6.513828049796175,0.0,-0.05470547655189558,0.5470547655189558,1667.9638545741477,1658,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1574,1658,1500,2000,2000,1000,1000
251,425636927437945,5.020007051003631,target_lost_or_stale,tracking,0,706730,175067188005823,425636.917765107,0.00967283797217533,True,True,0.0,314,298,14,18,0.003125,-0.2791666666666667,0.0375,15.874507866387544,2.766044719393172,-0.0020464240576316683,,0.08493356404732409,0.08493356404732409,11.773908362573959,11.764235524601784,0.00967283797217533,0.0,2.2,0.0,0.014147298992611468,8.05,-7.8500000000000005,7.8500000000000005,0.12738853503184713,-10.0,-8.909692859378815,-8.909692859378815,0.0,0.0,1.0,-0.6672766779944013,-0.38875,-1.0560266779944012,-0.8298382654977919,-0.61,0.09936808899510652,-0.21983826549779195,-4.396765309955839,-6.527007926054584,0.0,-0.05470547655189558,0.5470547655189558,1668.3767184704914,1658,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1574,1658,1500,2000,2000,1000,1000
252,425636947442979,5.040012085053604,target_lost_or_stale,tracking,0,706730,175067188005823,425636.917765107,0.02967787202214822,False,True,0.0,314,298,14,18,0.003125,-0.2791666666666667,0.0375,,2.766044719393172,,duplicate frame,0.08493356404732409,0.08493356404732409,11.773908362573959,11.74423049055181,0.02967787202214822,0.0,2.2,0.0,0.03415233304258436,8.05,-7.8500000000000005,7.8500000000000005,0.12738853503184713,-10.0,-8.908649134875077,-8.908649134875077,0.0,0.0,1.0,-0.668413312078241,-0.38875,-1.0571633120782409,-0.8498432995477648,-0.61,0.11937312304507941,-0.23984329954776484,-4.796865990955297,-6.541402146176917,0.0,-0.05470547655189558,0.5470547655189558,1667.7912133716134,1657,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1574,1657,1500,2000,2000,1000,1000
253,425636967429109,5.059998215001542,target_lost_or_stale,tracking,0,706731,175067221646230,425636.951179386,0.016249722975771874,True,True,0.0,314,297,14,18,0.003125,-0.275,0.0375,15.874507866387544,2.767423853893349,-0.004168169442519076,,0.07495419099371832,0.07495419099371832,13.341482133851688,13.325232410875916,0.016249722975771874,0.0,2.2,0.0,0.054138462990522385,7.97,-7.77,7.77,0.1287001287001287,-10.0,-9.013995366489896,-9.008579784614767,0.0,0.0,1.0,-0.5831042761894499,-0.3825,-0.9656042761894499,-0.8698294294957029,-0.61,0.019466854981146753,-0.25982942949570287,-5.196588589914057,-6.556981100403516,0.0,-0.043764381241516465,0.43764381241516465,1668.3159258779024,1657,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1575,1657,1500,2000,2000,1000,1000
254,425636987427944,5.079997050052043,target_lost_or_stale,tracking,0,706732,175067253758651,425636.984697965,0.0027299790526740253,True,True,0.0,314,297,14,17,0.003125,-0.27291666666666664,0.035416666666666666,15.427248620541512,2.7581059056038315,-0.033800875027836685,,-0.005719575169125912,0.0,30.0,29.997270020947326,0.0027299790526740253,0.0,2.2,0.0,0.013904270017519593,7.97,-7.77,7.77,0.1287001287001287,-10.0,-9.328790684613713,-9.108573959867272,0.0,0.0,1.0,-0.259023570964096,-0.3793749999999999,-0.6383985709640959,-0.8498305944452019,-0.61,0.03946569003164768,-0.23983059444520194,-4.796611888904039,-6.571370097898636,0.0,-0.043764381241516465,0.43764381241516465,1667.9303381743875,1657,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1657,1500,2000,2000,1000,1000
255,425637007444238,5.100013344024774,target_lost_or_stale,tracking,0,706732,175067253758651,425636.984697965,0.022746273025404662,False,True,0.0,314,297,14,17,0.003125,-0.27291666666666664,0.035416666666666666,,2.7581059056038315,,duplicate frame,-0.005719575169125912,0.0,30.0,29.977253726974595,0.022746273025404662,0.0,2.2,0.0,0.03392056399025023,7.97,-7.77,7.77,0.1287001287001287,-10.0,-9.328628841478077,-9.208655429730925,0.0,0.0,1.0,-0.25919652516428743,-0.3793749999999999,-0.6385715251642874,-0.8298143004724713,-0.61,0.05948198400437832,-0.2198143004724713,-4.396286009449426,-6.584569700871637,0.0,-0.043764381241516465,0.43764381241516465,1668.5432118979058,1658,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1577,1658,1500,2000,2000,1000,1000
256,425637027433586,5.120002692041453,target_lost_or_stale,tracking,0,706733,175067287057767,425637.018138405,0.009295181022025645,True,True,0.0,314,297,14,17,0.003125,-0.27291666666666664,0.035416666666666666,15.427248620541512,2.7502918842132495,-0.021779303657710525,,-0.057822486840495846,0.0,30.0,29.990704818977974,0.009295181022025645,0.0,2.2,0.0,0.05390991200692952,7.97,-7.77,7.77,0.1287001287001287,-10.0,-9.32873762502541,-9.308602169814321,0.0,0.0,1.0,-0.2590802732679754,-0.3793749999999999,-0.6384552732679754,-0.809824952455792,-0.61,0.0794713320210576,-0.19982495245579202,-3.9964990491158403,-6.596552812422803,0.0,-0.043764381241516465,0.43764381241516465,1669.1554080491235,1659,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1578,1659,1500,2000,2000,1000,1000
257,425637047442995,5.140012101037428,target_lost_or_stale,tracking,0,706733,175067287057767,425637.018138405,0.029304590018000454,False,True,0.0,314,297,14,17,0.003125,-0.27291666666666664,0.035416666666666666,,2.7502918842132495,,duplicate frame,-0.057822486840495846,0.0,30.0,29.970695409982,0.029304590018000454,0.0,2.2,1.0,0.0136989580350928,7.97,-7.77,7.77,0.1287001287001287,-10.0,-9.328575766731396,-9.328575766731396,0.0,0.0,1.0,-0.2592532436672168,-0.3793749999999999,-0.6386282436672167,-0.7898155434598172,-0.61,0.09948074101703241,-0.1798155434598172,-3.596310869196344,-6.607346820681566,0.0,-0.043764381241516465,0.43764381241516465,1668.7660138774627,1659,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1578,1659,1500,2000,2000,1000,1000
258,425637067429119,5.159998225048184,target_lost_or_stale,tracking,0,706734,175067321329808,425637.051517447,0.015911672031506896,True,True,0.0,314,297,14,18,0.003125,-0.275,0.0375,15.874507866387544,2.7540852765622987,0.016352718759096607,,-0.018629705309033615,0.0,30.0,29.984088327968493,0.015911672031506896,0.0,2.2,1.0,0.03368508204584941,7.97,-7.77,7.77,0.1287001287001287,-10.0,-9.316281021031287,-9.316281021031287,0.0,0.0,1.0,-0.25913744366715713,-0.3825,-0.6416374436671571,-0.7698294194490606,-0.61,0.11946686502778903,-0.1598294194490606,-3.196588388981212,-6.616929932474594,0.0,-0.043764381241516465,0.43764381241516465,1668.3758745090406,1659,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1578,1659,1500,2000,2000,1000,1000
259,425637087422546,5.17999165202491,target_lost_or_stale,tracking,0,706735,175067353686000,425637.085047258,0.0023752879933454096,True,True,0.0,314,297,14,18,0.003125,-0.275,0.0375,15.874507866387544,2.7573994972561144,0.011253917691687931,,0.008221427700195193,0.008221427700195193,30.0,29.997624712006655,0.0023752879933454096,0.0,2.2,1.0,0.05367850902257487,7.89,-7.6899999999999995,7.6899999999999995,0.13003901170351106,-10.0,-9.326097032404299,-9.326097032404299,0.0,0.0,1.0,-0.25635363045668247,-0.3825,-0.6388536304566825,-0.7498359924723351,-0.61,0.01941852201707661,-0.13983599247233514,-2.7967198494467027,-6.625317334587235,0.0,-0.03501150499321317,0.3501150499321317,1669.071922134102,1660,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1578,1660,1500,2000,2000,1000,1000
260,425637107448112,5.200017218012363,target_lost_or_stale,tracking,0,706735,175067353686000,425637.085047258,0.022400853980798274,False,True,0.0,314,297,14,18,0.003125,-0.275,0.0375,,2.7573994972561144,,duplicate frame,0.008221427700195193,0.008221427700195193,30.0,29.9775991460192,0.022400853980798274,0.0,2.0,1.0,0.013412361964583397,7.89,-7.6899999999999995,7.6899999999999995,0.13003901170351106,-10.0,-9.325935582017243,-9.325935582017243,0.0,0.0,1.0,-0.2565248792120557,-0.3825,-0.6390248792120556,-0.7298104264848823,-0.61,0.039444088004529476,-0.11981042648488227,-2.3962085296976454,-6.632515149391909,0.0,-0.03501150499321317,0.3501150499321317,1668.6786086291575,1660,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1578,1660,1500,2000,2000,1000,1000
