sample_index,time_monotonic_ns,elapsed_s,end_reason,observed_frame_id,observed_timestamp_ns,observed_valid,observed_reason,observed_depth_m,observed_slant_range_m,observed_dx_norm,observed_dy_norm,observed_vx_m_s,observed_vy_m_s,control_frame_id,control_estimate_age_s,control_depth_m,control_slant_range_m,control_dx_norm,control_dy_norm,control_dx_deadbanded,control_dy_deadbanded,control_vx_m_s,control_vy_m_s,phase,result_valid,result_reason,exit_requested,completion_latched,pitch_command_deg,yaw_rate_dps,throttle_correction_rc,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4,trk_pitch_deg,trk_pitch_rate_deg_s,trk_yaw_kp,trk_yaw_max_dps,trk_throttle_kp,trk_throttle_max_rc,trk_deadband,trk_timeout_s,trk_lock_frames,trk_commit_depth_m,trk_commit_s,bf_angle_limit_deg,hover_baseline_rc,bf_yaw_rate_dps
884,328467104173508,17.680003811023198,target_lost_or_stale,167217,7654915041800,True,,6.858185134518924,7.363049658838776,-0.0078125,-0.5208333333333334,4.657286747398096,-1.8192526357023815,167217,0.02993118902668357,6.858185134518924,7.363049658838776,-0.0078125,-0.5208333333333334,0.0,-0.49083333333333334,4.657286747398096,-1.8192526357023815,tracking,True,,False,False,-9.440627216881323,0.0,-49.083333333333336,1500,1579,1620,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
885,328467124174115,17.700004418031313,target_lost_or_stale,167218,7654945272967,True,,6.797853309481217,7.282925679676575,-0.0078125,-0.5125,4.667103822993219,-1.793918031963019,167218,0.016463478037621826,6.797853309481217,7.282925679676575,-0.0078125,-0.5125,0.0,-0.48249999999999993,4.667103822993219,-1.793918031963019,tracking,True,,False,False,-9.397847436120143,0.0,-48.24999999999999,1500,1578,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
886,328467144189515,17.72001981799258,target_lost_or_stale,167219,7654977534946,True,,6.797853309481217,7.264040976998407,-0.0078125,-0.5020833333333333,4.679237781710308,-1.7620254771752877,167219,0.0030239030020311475,6.797853309481217,7.264040976998407,-0.0078125,-0.5020833333333333,0.0,-0.4720833333333333,4.679237781710308,-1.7620254771752877,tracking,True,,False,False,-9.397847436120143,0.0,-47.20833333333333,1500,1578,1622,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
887,328467164180362,17.74001066503115,target_lost_or_stale,167219,7654977534946,True,,6.797853309481217,7.264040976998407,-0.0078125,-0.5020833333333333,4.679237781710308,-1.7620254771752877,167219,0.02301475004060194,6.797853309481217,7.264040976998407,-0.0078125,-0.5020833333333333,0.0,-0.4720833333333333,4.679237781710308,-1.7620254771752877,tracking,True,,False,False,-9.397847436120143,0.0,-47.20833333333333,1500,1578,1622,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
888,328467184168854,17.75999915698776,target_lost_or_stale,167220,7655010120337,True,,6.797853309481217,7.245426265518652,-0.00625,-0.49166666666666664,4.691214800393215,-1.7298854576449982,167220,0.009487891977187246,6.797853309481217,7.245426265518652,-0.00625,-0.49166666666666664,0.0,-0.46166666666666667,4.691214800393215,-1.7298854576449982,tracking,True,,False,False,-9.397847436120143,0.0,-46.166666666666664,1500,1578,1623,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
889,328467204173298,17.780003601044882,target_lost_or_stale,167220,7655010120337,True,,6.797853309481217,7.245426265518652,-0.00625,-0.49166666666666664,4.691214800393215,-1.7298854576449982,167220,0.02949233603430912,6.797853309481217,7.245426265518652,-0.00625,-0.49166666666666664,0.0,-0.46166666666666667,4.691214800393215,-1.7298854576449982,tracking,True,,False,False,-9.397847436120143,0.0,-46.166666666666664,1500,1578,1623,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
890,328467224169199,17.79999950202182,target_lost_or_stale,167221,7655043067780,True,,6.739798157086442,7.169084086531319,-0.00625,-0.48333333333333334,4.700680325812414,-1.7039966181069999,167221,0.01606420800089836,6.739798157086442,7.169084086531319,-0.00625,-0.48333333333333334,0.0,-0.45333333333333337,4.700680325812414,-1.7039966181069999,tracking,True,,False,False,-9.355168044242754,0.0,-45.333333333333336,1500,1578,1624,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
891,328467244175128,17.82000543101458,target_lost_or_stale,167222,7655075988880,True,,6.713286713286713,7.130221125837544,-0.00625,-0.47708333333333336,4.707710203423333,-1.684477557162411,167222,0.0026687089703045785,6.713286713286713,7.130221125837544,-0.00625,-0.47708333333333336,0.0,-0.4470833333333334,4.707710203423333,-1.684477557162411,tracking,True,,False,False,-9.3351900861706,0.0,-44.708333333333336,1500,1578,1624,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
892,328467264176464,17.84000676701544,target_lost_or_stale,167222,7655075988880,True,,6.713286713286713,7.130221125837544,-0.00625,-0.47708333333333336,4.707710203423333,-1.684477557162411,167222,0.022670044971164316,6.713286713286713,7.130221125837544,-0.00625,-0.47708333333333336,0.0,-0.4470833333333334,4.707710203423333,-1.684477557162411,tracking,True,,False,False,-9.3351900861706,0.0,-44.708333333333336,1500,1578,1624,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
893,328467284160674,17.85999097704189,target_lost_or_stale,167223,7655109104550,True,,6.713286713286713,7.123180897471136,-0.00625,-0.47291666666666665,4.712363251663178,-1.6714163408242833,167223,0.00915216701105237,6.713286713286713,7.123180897471136,-0.00625,-0.47291666666666665,0.0,-0.4429166666666666,4.712363251663178,-1.6714163408242833,tracking,True,,False,False,-9.3351900861706,0.0,-44.291666666666664,1500,1578,1625,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
894,328467304165509,17.87999581202166,target_lost_or_stale,167223,7655109104550,True,,6.713286713286713,7.123180897471136,-0.00625,-0.47291666666666665,4.712363251663178,-1.6714163408242833,167223,0.029157001990824938,6.713286713286713,7.123180897471136,-0.00625,-0.47291666666666665,0.0,-0.4429166666666666,4.712363251663178,-1.6714163408242833,tracking,True,,False,False,-9.3351900861706,0.0,-44.291666666666664,1500,1578,1625,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
895,328467324178842,17.90000914502889,target_lost_or_stale,167224,7655142002572,True,,6.655231560891938,7.068560408554357,-0.00625,-0.47708333333333336,4.707710203423332,-1.6844775571624113,167224,0.015784961986355484,6.655231560891938,7.068560408554357,-0.00625,-0.47708333333333336,0.0,-0.4470833333333334,4.707710203423332,-1.6844775571624113,tracking,True,,False,False,-9.290387284994893,0.0,-44.708333333333336,1500,1577,1624,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
896,328467344186183,17.920016486023087,target_lost_or_stale,167225,7655175402410,True,,6.655231560891938,7.079131090180428,-0.00625,-0.48333333333333334,4.700680325812414,-1.7039966181070003,167225,0.0022730830241926014,6.655231560891938,7.079131090180428,-0.00625,-0.48333333333333334,0.0,-0.45333333333333337,4.700680325812414,-1.7039966181070003,tracking,True,,False,False,-9.290387284994893,0.0,-45.333333333333336,1500,1577,1623,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
897,328467364171154,17.94000145699829,target_lost_or_stale,167225,7655175402410,True,,6.655231560891938,7.079131090180428,-0.00625,-0.48333333333333334,4.700680325812414,-1.7039966181070003,167225,0.02225805399939418,6.655231560891938,7.079131090180428,-0.00625,-0.48333333333333334,0.0,-0.45333333333333337,4.700680325812414,-1.7039966181070003,tracking,True,,False,False,-9.290387284994893,0.0,-45.333333333333336,1500,1577,1623,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
898,328467384168455,17.959998758044094,target_lost_or_stale,167226,7655208008305,True,,6.655231560891938,7.093414252870233,-0.00625,-0.49166666666666664,4.691214800393215,-1.7298854576449982,167226,0.00886419101152569,6.655231560891938,7.093414252870233,-0.00625,-0.49166666666666664,0.0,-0.46166666666666667,4.691214800393215,-1.7298854576449982,tracking,True,,False,False,-9.290387284994893,0.0,-46.166666666666664,1500,1577,1623,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
899,328467404184713,17.98001501604449,target_lost_or_stale,167226,7655208008305,True,,6.655231560891938,7.093414252870233,-0.00625,-0.49166666666666664,4.691214800393215,-1.7298854576449982,167226,0.028880449011921883,6.655231560891938,7.093414252870233,-0.00625,-0.49166666666666664,0.0,-0.46166666666666667,4.691214800393215,-1.7298854576449982,tracking,True,,False,False,-9.290387284994893,0.0,-46.166666666666664,1500,1577,1623,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
900,328467424206838,18.00003714102786,target_lost_or_stale,167227,7655241129705,True,,6.599326599326599,7.059193373711031,-0.0078125,-0.50625,4.674402773499133,-1.774812303062952,167227,0.01541196001926437,6.599326599326599,7.059193373711031,-0.0078125,-0.50625,0.0,-0.47624999999999995,4.674402773499133,-1.774812303062952,tracking,True,,False,False,-9.245894348741077,0.0,-47.62499999999999,1500,1577,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
901,328467444202888,18.02003319101641,target_lost_or_stale,167228,7655274015293,True,,6.599326599326599,7.085135281805988,-0.0078125,-0.5208333333333334,4.657286747398097,-1.8192526357023813,167228,0.0019787719938904047,6.599326599326599,7.085135281805988,-0.0078125,-0.5208333333333334,0.0,-0.49083333333333334,4.657286747398097,-1.8192526357023813,tracking,True,,False,False,-9.245894348741077,0.0,-49.083333333333336,1500,1577,1620,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
902,328467464181887,18.040012190002017,target_lost_or_stale,167228,7655274015293,True,,6.599326599326599,7.085135281805988,-0.0078125,-0.5208333333333334,4.657286747398097,-1.8192526357023813,167228,0.02195777097949758,6.599326599326599,7.085135281805988,-0.0078125,-0.5208333333333334,0.0,-0.49083333333333334,4.657286747398097,-1.8192526357023813,tracking,True,,False,False,-9.245894348741077,0.0,-49.083333333333336,1500,1577,1620,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
903,328467484169787,18.060000090044923,target_lost_or_stale,167229,7655307117925,True,,6.518518518518518,7.0322489802455515,-0.0078125,-0.5395833333333333,4.634853991674708,-1.8756674747558588,167229,0.008513628039509058,6.518518518518518,7.0322489802455515,-0.0078125,-0.5395833333333333,0.0,-0.5095833333333333,4.634853991674708,-1.8756674747558588,tracking,True,,False,False,-9.179291971809388,0.0,-50.95833333333333,1500,1576,1618,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
904,328467504154592,18.079984895011876,target_lost_or_stale,167229,7655307117925,True,,6.518518518518518,7.0322489802455515,-0.0078125,-0.5395833333333333,4.634853991674708,-1.8756674747558588,167229,0.02849843300646171,6.518518518518518,7.0322489802455515,-0.0078125,-0.5395833333333333,0.0,-0.5095833333333333,4.634853991674708,-1.8756674747558588,tracking,True,,False,False,-9.179291971809388,0.0,-50.95833333333333,1500,1576,1618,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
905,328467524203256,18.10003355902154,target_lost_or_stale,167230,7655340166280,True,,6.4646464646464645,7.000896352598177,-0.00625,-0.5541666666666667,4.617090299878167,-1.9189781558868628,167230,0.015096282004378736,6.4646464646464645,7.000896352598177,-0.00625,-0.5541666666666667,0.0,-0.5241666666666667,4.617090299878167,-1.9189781558868628,tracking,True,,False,False,-9.133421566402422,0.0,-52.416666666666664,1500,1576,1616,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
906,328467544173493,18.12000379600795,target_lost_or_stale,167231,7655373143517,True,,6.4646464646464645,7.0243792528136195,-0.00625,-0.5666666666666667,4.601654592292373,-1.9557032017242586,167231,0.0015977799776010215,6.4646464646464645,7.0243792528136195,-0.00625,-0.5666666666666667,0.0,-0.5366666666666666,4.601654592292373,-1.9557032017242586,tracking,True,,False,False,-9.133421566402422,0.0,-53.666666666666664,1500,1576,1615,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
907,328467564189344,18.14001964702038,target_lost_or_stale,167231,7655373143517,True,,6.4646464646464645,7.0243792528136195,-0.00625,-0.5666666666666667,4.601654592292373,-1.9557032017242586,167231,0.021613630990032107,6.4646464646464645,7.0243792528136195,-0.00625,-0.5666666666666667,0.0,-0.5366666666666666,4.601654592292373,-1.9557032017242586,tracking,True,,False,False,-9.133421566402422,0.0,-53.666666666666664,1500,1576,1615,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
908,328467584168402,18.159998705028556,target_lost_or_stale,167232,7655406055903,True,,6.3354037267080745,6.907393682029465,-0.00625,-0.5791666666666667,4.586033542196432,-1.9920583198915751,167232,0.008105885004624724,6.3354037267080745,6.907393682029465,-0.00625,-0.5791666666666667,0.0,-0.5491666666666667,4.586033542196432,-1.9920583198915751,tracking,True,,False,False,-9.033526276361545,0.0,-54.91666666666667,1500,1575,1613,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
909,328467604178016,18.180008319031913,target_lost_or_stale,167232,7655406055903,True,,6.3354037267080745,6.907393682029465,-0.00625,-0.5791666666666667,4.586033542196432,-1.9920583198915751,167232,0.02811549900798127,6.3354037267080745,6.907393682029465,-0.00625,-0.5791666666666667,0.0,-0.5491666666666667,4.586033542196432,-1.9920583198915751,tracking,True,,False,False,-9.018757949653933,0.0,-54.91666666666667,1500,1575,1613,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
910,328467624190975,18.20002127799671,target_lost_or_stale,167233,7655439072478,True,,6.3354037267080745,6.915305203129399,-0.00625,-0.5833333333333334,4.580786674510946,-2.0040941700985386,167233,0.014728937007021159,6.3354037267080745,6.915305203129399,-0.00625,-0.5833333333333334,0.0,-0.5533333333333333,4.580786674510946,-2.0040941700985386,tracking,True,,False,False,-9.018757949653933,0.0,-55.333333333333336,1500,1575,1613,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
911,328467644181369,18.220011672005057,target_lost_or_stale,167234,7655472550595,True,,6.3354037267080745,6.919278814589965,-0.00625,-0.5854166666666667,4.578155928851229,-2.010096587511243,167234,0.0012591489939950407,6.3354037267080745,6.919278814589965,-0.00625,-0.5854166666666667,0.0,-0.5554166666666667,4.578155928851229,-2.010096587511243,tracking,True,,False,False,-9.018757949653933,0.0,-55.541666666666664,1500,1575,1613,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
912,328467664191664,18.240021967038047,target_lost_or_stale,167234,7655472550595,True,,6.3354037267080745,6.919278814589965,-0.00625,-0.5854166666666667,4.578155928851229,-2.010096587511243,167234,0.021269444026984274,6.3354037267080745,6.919278814589965,-0.00625,-0.5854166666666667,0.0,-0.5554166666666667,4.578155928851229,-2.010096587511243,tracking,True,,False,False,-9.018757949653933,0.0,-55.541666666666664,1500,1575,1613,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
913,328467684187259,18.26001756201731,target_lost_or_stale,167235,7655505332257,True,,6.3354037267080745,6.911343485454249,-0.00625,-0.58125,4.583412557466078,-1.9980814117703685,167235,0.007840642996598035,6.3354037267080745,6.911343485454249,-0.00625,-0.58125,0.0,-0.55125,4.583412557466078,-1.9980814117703685,tracking,True,,False,False,-9.018757949653933,0.0,-55.125,1500,1575,1613,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
914,328467704176009,18.28000631200848,target_lost_or_stale,167235,7655505332257,True,,6.3354037267080745,6.911343485454249,-0.00625,-0.58125,4.583412557466078,-1.9980814117703685,167235,0.027829392987769097,6.3354037267080745,6.911343485454249,-0.00625,-0.58125,0.0,-0.55125,4.583412557466078,-1.9980814117703685,tracking,True,,False,False,-9.018757949653933,0.0,-55.125,1500,1575,1613,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
915,328467724217296,18.300047599012032,target_lost_or_stale,167236,7655538211176,True,,6.285278413424866,6.841121726572904,-0.0078125,-0.5729166666666666,4.593866751062619,-1.9739271195972192,167236,0.01440328301396221,6.285278413424866,6.841121726572904,-0.0078125,-0.5729166666666666,0.0,-0.5429166666666666,4.593866751062619,-1.9739271195972192,tracking,True,,False,False,-8.97259595451047,0.0,-54.29166666666666,1500,1575,1614,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
916,328467744177002,18.320007305010222,target_lost_or_stale,167237,7655572840249,True,,6.285278413424866,6.818074743104659,-0.0078125,-0.5604166666666667,4.609396098815415,-1.937386797783354,167237,0.0008982259896583855,6.285278413424866,6.818074743104659,-0.0078125,-0.5604166666666667,0.0,-0.5304166666666666,4.609396098815415,-1.937386797783354,tracking,True,,False,False,-8.97259595451047,0.0,-53.041666666666664,1500,1575,1615,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
917,328467764189052,18.340019355004188,target_lost_or_stale,167237,7655572840249,True,,6.285278413424866,6.818074743104659,-0.0078125,-0.5604166666666667,4.609396098815415,-1.937386797783354,167237,0.02091027598362416,6.285278413424866,6.818074743104659,-0.0078125,-0.5604166666666667,0.0,-0.5304166666666666,4.609396098815415,-1.937386797783354,tracking,True,,False,False,-8.97259595451047,0.0,-53.041666666666664,1500,1575,1615,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
918,328467784177596,18.360007898998447,target_lost_or_stale,167238,7655604466045,True,,6.211272863008585,6.715447899603305,-0.0078125,-0.5479166666666667,4.624736221279343,-1.9004775409319796,167238,0.007451798999682069,6.211272863008585,6.715447899603305,-0.0078125,-0.5479166666666667,0.0,-0.5179166666666667,4.624736221279343,-1.9004775409319796,tracking,True,,False,False,-8.902789125785684,0.0,-51.79166666666667,1500,1574,1616,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
919,328467804173269,18.380003572034184,target_lost_or_stale,167238,7655604466045,True,,6.211272863008585,6.715447899603305,-0.0078125,-0.5479166666666667,4.624736221279343,-1.9004775409319796,167238,0.027447472035419196,6.211272863008585,6.715447899603305,-0.0078125,-0.5479166666666667,0.0,-0.5179166666666667,4.624736221279343,-1.9004775409319796,tracking,True,,False,False,-8.902789125785684,0.0,-51.79166666666667,1500,1574,1616,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
920,328467824183320,18.40001362300245,target_lost_or_stale,167239,7655637101900,True,,6.211272863008585,6.693531958515989,-0.0078125,-0.5354166666666667,4.639879312508828,-1.8632015364293264,167239,0.01396594796096906,6.211272863008585,6.693531958515989,-0.0078125,-0.5354166666666667,0.0,-0.5054166666666666,4.639879312508828,-1.8632015364293264,tracking,True,,False,False,-8.902789125785684,0.0,-50.541666666666664,1500,1574,1618,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
921,328467844191927,18.420022230013274,target_lost_or_stale,167240,7655670071965,True,,6.211272863008585,6.672052254889028,-0.0078125,-0.5229166666666667,4.654817519268969,-1.8255612458382988,167240,0.0005188810173422098,6.211272863008585,6.672052254889028,-0.0078125,-0.5229166666666667,0.0,-0.49291666666666667,4.654817519268969,-1.8255612458382988,tracking,True,,False,False,-8.902789125785684,0.0,-49.291666666666664,1500,1574,1619,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
922,328467864191038,18.440021341026295,target_lost_or_stale,167240,7655670071965,True,,6.211272863008585,6.672052254889028,-0.0078125,-0.5229166666666667,4.654817519268969,-1.8255612458382988,167240,0.02051799203036353,6.211272863008585,6.672052254889028,-0.0078125,-0.5229166666666667,0.0,-0.49291666666666667,4.654817519268969,-1.8255612458382988,tracking,True,,False,False,-8.902789125785684,0.0,-49.291666666666664,1500,1574,1619,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
923,328467884173928,18.46000423101941,target_lost_or_stale,167241,7655703543681,True,,6.211272863008585,6.654425094653192,-0.00625,-0.5125,4.66710382299322,-1.7939180319630188,167241,0.007032996974885464,6.211272863008585,6.654425094653192,-0.00625,-0.5125,0.0,-0.48249999999999993,4.66710382299322,-1.7939180319630188,tracking,True,,False,False,-8.902789125785684,0.0,-48.24999999999999,1500,1574,1620,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
924,328467904170209,18.480000512034167,target_lost_or_stale,167241,7655703543681,True,,6.211272863008585,6.654425094653192,-0.00625,-0.5125,4.66710382299322,-1.7939180319630188,167241,0.027029277989640832,6.211272863008585,6.654425094653192,-0.00625,-0.5125,0.0,-0.48249999999999993,4.66710382299322,-1.7939180319630188,tracking,True,,False,False,-8.902789125785684,0.0,-48.24999999999999,1500,1574,1620,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
925,328467924175465,18.50000576802995,target_lost_or_stale,167242,7655736031213,True,,6.211272863008585,6.644034748018845,-0.00625,-0.50625,4.674402773499132,-1.7748123030629517,167242,0.013599889993201941,6.211272863008585,6.644034748018845,-0.00625,-0.50625,0.0,-0.47624999999999995,4.674402773499132,-1.7748123030629517,tracking,True,,False,False,-8.902789125785684,0.0,-47.62499999999999,1500,1574,1620,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
926,328467944168715,18.51999901799718,target_lost_or_stale,167243,7655769038060,True,,6.140350877192983,6.564771940521587,-0.00625,-0.5041666666666667,4.676823397997871,-1.768423847367945,167243,0.00013630097964778543,6.140350877192983,6.564771940521587,-0.00625,-0.5041666666666667,0.0,-0.4741666666666666,4.676823397997871,-1.768423847367945,tracking,True,,False,False,-8.834110551540714,0.0,-47.416666666666664,1500,1574,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
927,328467964185891,18.540016193990596,target_lost_or_stale,167243,7655769038060,True,,6.140350877192983,6.564771940521587,-0.00625,-0.5041666666666667,4.676823397997871,-1.768423847367945,167243,0.020153476973064244,6.140350877192983,6.564771940521587,-0.00625,-0.5041666666666667,0.0,-0.4741666666666666,4.676823397997871,-1.768423847367945,tracking,True,,False,False,-8.834110551540714,0.0,-47.416666666666664,1500,1574,1621,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
928,328467984186335,18.56001663801726,target_lost_or_stale,167244,7655802072487,True,,6.0919540229885065,6.5130298956701855,-0.00625,-0.5041666666666667,4.676823397997872,-1.7684238473679452,167244,0.0067404889850877225,6.0919540229885065,6.5130298956701855,-0.00625,-0.5041666666666667,0.0,-0.4741666666666666,4.676823397997872,-1.7684238473679452,tracking,True,,False,False,-8.786284405745864,0.0,-47.416666666666664,1500,1573,1620,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
929,328468004170162,18.5800004650373,target_lost_or_stale,167244,7655802072487,True,,6.0919540229885065,6.5130298956701855,-0.00625,-0.5041666666666667,4.676823397997872,-1.7684238473679452,167244,0.026724316005129367,6.0919540229885065,6.5130298956701855,-0.00625,-0.5041666666666667,0.0,-0.4741666666666666,4.676823397997872,-1.7684238473679452,tracking,True,,False,False,-8.786284405745864,0.0,-47.416666666666664,1500,1573,1620,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
930,328468024170354,18.600000657024793,target_lost_or_stale,167245,7655835060896,True,,6.0919540229885065,6.523184243041662,-0.00625,-0.5104166666666666,4.669542949240789,-1.7875594102562395,167245,0.012987880036234856,6.0919540229885065,6.523184243041662,-0.00625,-0.5104166666666666,0.0,-0.4804166666666666,4.669542949240789,-1.7875594102562395,tracking,True,,False,False,-8.786284405745864,0.0,-48.04166666666666,1500,1573,1620,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
931,328468044179439,18.620009742036927,target_lost_or_stale,167245,7655835060896,True,,6.0919540229885065,6.523184243041662,-0.00625,-0.5104166666666666,4.669542949240789,-1.7875594102562395,167245,0.03299696504836902,6.0919540229885065,6.523184243041662,-0.00625,-0.5104166666666666,0.0,-0.4804166666666666,4.669542949240789,-1.7875594102562395,tracking,True,,False,False,-8.786284405745864,0.0,-48.04166666666666,1500,1573,1620,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
932,328468064187489,18.640017792000435,target_lost_or_stale,167246,7655868154957,True,,6.0919540229885065,6.536892886602549,-0.00625,-0.51875,4.659750028498862,-1.8129339954628385,167246,0.019551064004190266,6.0919540229885065,6.536892886602549,-0.00625,-0.51875,0.0,-0.48875,4.659750028498862,-1.8129339954628385,tracking,True,,False,False,-8.786284405745864,0.0,-48.875,1500,1573,1619,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
