sample_index,time_monotonic_ns,elapsed_s,end_reason,observed_frame_id,observed_timestamp_ns,observed_valid,observed_reason,observed_depth_m,observed_slant_range_m,observed_dx_norm,observed_dy_norm,observed_vx_m_s,observed_vy_m_s,control_frame_id,control_estimate_age_s,control_depth_m,control_slant_range_m,control_dx_norm,control_dy_norm,control_dx_deadbanded,control_dy_deadbanded,control_vx_m_s,control_vy_m_s,phase,result_valid,result_reason,exit_requested,completion_latched,pitch_command_deg,yaw_rate_dps,throttle_correction_rc,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4,trk_pitch_deg,trk_pitch_rate_deg_s,trk_yaw_kp,trk_yaw_max_dps,trk_throttle_kp,trk_throttle_max_rc,trk_deadband,trk_timeout_s,trk_lock_frames,trk_commit_depth_m,trk_commit_s,bf_angle_limit_deg,hover_baseline_rc,bf_yaw_rate_dps
810,326451895390550,16.199983288010117,target_lost_or_stale,106236,5639700493942,True,,6.959810874704491,6.9908788697507305,0.0359375,-0.11666666666666667,4.9809685874805645,-0.43583475140454947,106236,0.033053966995794326,6.959810874704491,6.9908788697507305,0.0359375,-0.11666666666666667,0.005937499999999998,-0.08666666666666667,4.9809685874805645,-0.43583475140454947,tracking,True,,False,False,-10.0,0.08906249999999998,-8.666666666666668,1500,1583,1662,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
811,326451915404463,16.219997200998478,target_lost_or_stale,106237,5639731409271,True,,6.888888888888889,6.9332313117104425,0.0359375,-0.14375,4.9711920578503275,-0.5359566437369885,106237,0.01959253998938948,6.888888888888889,6.9332313117104425,0.0359375,-0.14375,0.005937499999999998,-0.11374999999999999,4.9711920578503275,-0.5359566437369885,tracking,True,,False,False,-10.0,0.08906249999999998,-11.374999999999998,1500,1583,1659,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
812,326451935391394,16.239984132000245,target_lost_or_stale,106238,5639764562732,True,,6.888888888888889,6.948254944149958,0.0359375,-0.16875,4.960429585603169,-0.6278043694279012,106238,0.006183231016620994,6.888888888888889,6.948254944149958,0.0359375,-0.16875,0.005937499999999998,-0.13875,4.960429585603169,-0.6278043694279012,tracking,True,,False,False,-10.0,0.08906249999999998,-13.875000000000002,1500,1583,1656,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
813,326451955391160,16.259983897965867,target_lost_or_stale,106238,5639764562732,True,,6.888888888888889,6.948254944149958,0.0359375,-0.16875,4.960429585603169,-0.6278043694279012,106238,0.026182996982242912,6.888888888888889,6.948254944149958,0.0359375,-0.16875,0.005937499999999998,-0.13875,4.960429585603169,-0.6278043694279012,tracking,True,,False,False,-10.0,0.08906249999999998,-13.875000000000002,1500,1583,1656,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
814,326451975381319,16.279974056989886,target_lost_or_stale,106239,5639797305824,True,,6.820861678004535,6.896856623887454,0.0359375,-0.19375,4.948032262508674,-0.7190109381457918,106239,0.012743873987346888,6.820861678004535,6.896856623887454,0.0359375,-0.19375,0.005937499999999998,-0.16375,4.948032262508674,-0.7190109381457918,tracking,True,,False,False,-10.0,0.08906249999999998,-16.375,1500,1583,1654,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
815,326451995384425,16.2999771629693,target_lost_or_stale,106239,5639797305824,True,,6.820861678004535,6.896856623887454,0.0359375,-0.19375,4.948032262508674,-0.7190109381457918,106239,0.03274697996675968,6.820861678004535,6.896856623887454,0.0359375,-0.19375,0.005937499999999998,-0.16375,4.948032262508674,-0.7190109381457918,tracking,True,,False,False,-10.0,0.08906249999999998,-16.375,1500,1583,1654,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
816,326452015426315,16.320019053004216,target_lost_or_stale,106240,5639830177548,True,,6.820861678004535,6.910923277449159,0.034375,-0.2125,4.937683686063465,-0.7869433374663649,106240,0.019328852999024093,6.820861678004535,6.910923277449159,0.034375,-0.2125,0.004375000000000004,-0.1825,4.937683686063465,-0.7869433374663649,tracking,True,,False,False,-10.0,0.06562500000000006,-18.25,1500,1583,1652,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
817,326452035414553,16.340007291000802,target_lost_or_stale,106241,5639863251009,True,,6.820861678004535,6.9248465414094955,0.034375,-0.22916666666666666,4.927744453798767,-0.8469560779966631,106241,0.005883585021365434,6.820861678004535,6.9248465414094955,0.034375,-0.22916666666666666,0.004375000000000004,-0.19916666666666666,4.927744453798767,-0.8469560779966631,tracking,True,,False,False,-10.0,0.06562500000000006,-19.916666666666664,1500,1583,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
818,326452055385450,16.35997818800388,target_lost_or_stale,106241,5639863251009,True,,6.820861678004535,6.9248465414094955,0.034375,-0.22916666666666666,4.927744453798767,-0.8469560779966631,106241,0.025854482024442405,6.820861678004535,6.9248465414094955,0.034375,-0.22916666666666666,0.004375000000000004,-0.19916666666666666,4.927744453798767,-0.8469560779966631,tracking,True,,False,False,-10.0,0.06562500000000006,-19.916666666666664,1500,1583,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
819,326452075391857,16.37998459499795,target_lost_or_stale,106242,5639896245161,True,,6.678260869565218,6.787262617390691,0.034375,-0.2375,4.922517710225457,-0.8768234671339096,106242,0.012333569000475109,6.678260869565218,6.787262617390691,0.034375,-0.2375,0.004375000000000004,-0.2075,4.922517710225457,-0.8768234671339096,tracking,True,,False,False,-10.0,0.06562500000000006,-20.75,1500,1583,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
820,326452095384724,16.39997746195877,target_lost_or_stale,106242,5639896245161,True,,6.678260869565218,6.787262617390691,0.034375,-0.2375,4.922517710225457,-0.8768234671339096,106242,0.03232643596129492,6.678260869565218,6.787262617390691,0.034375,-0.2375,0.004375000000000004,-0.2075,4.922517710225457,-0.8768234671339096,tracking,True,,False,False,-10.0,0.06562500000000006,-20.75,1500,1583,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
821,326452115430083,16.420022820995655,target_lost_or_stale,106243,5639929216652,True,,6.678260869565218,6.7909513909282895,0.034375,-0.24166666666666667,4.919840790378292,-0.8917211432560654,106243,0.018985469010658562,6.678260869565218,6.7909513909282895,0.034375,-0.24166666666666667,0.004375000000000004,-0.21166666666666667,4.919840790378292,-0.8917211432560654,tracking,True,,False,False,-10.0,0.06562500000000006,-21.166666666666668,1500,1583,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
822,326452135387106,16.439979843969923,target_lost_or_stale,106244,5639962378035,True,,6.678260869565218,6.7909513909282895,0.034375,-0.24166666666666667,4.919840790378292,-0.8917211432560654,106244,0.005471266980748624,6.678260869565218,6.7909513909282895,0.034375,-0.24166666666666667,0.004375000000000004,-0.21166666666666667,4.919840790378292,-0.8917211432560654,tracking,True,,False,False,-10.0,0.06562500000000006,-21.166666666666668,1500,1583,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
823,326452155406341,16.459999079001136,target_lost_or_stale,106244,5639962378035,True,,6.678260869565218,6.7909513909282895,0.034375,-0.24166666666666667,4.919840790378292,-0.8917211432560654,106244,0.025490502011962235,6.678260869565218,6.7909513909282895,0.034375,-0.24166666666666667,0.004375000000000004,-0.21166666666666667,4.919840790378292,-0.8917211432560654,tracking,True,,False,False,-10.0,0.06562500000000006,-21.166666666666668,1500,1583,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
824,326452175408957,16.48000169498846,target_lost_or_stale,106245,5639995689606,True,,6.678260869565218,6.785441548877459,0.034375,-0.23541666666666666,4.923840323182155,-0.8693655570618491,106245,0.012050157994963229,6.678260869565218,6.785441548877459,0.034375,-0.23541666666666666,0.004375000000000004,-0.20541666666666666,4.923840323182155,-0.8693655570618491,tracking,True,,False,False,-10.0,0.06562500000000006,-20.541666666666668,1500,1583,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
825,326452195399282,16.49999201996252,target_lost_or_stale,106245,5639995689606,True,,6.678260869565218,6.785441548877459,0.034375,-0.23541666666666666,4.923840323182155,-0.8693655570618491,106245,0.03204048296902329,6.678260869565218,6.785441548877459,0.034375,-0.23541666666666666,0.004375000000000004,-0.20541666666666666,4.923840323182155,-0.8693655570618491,tracking,True,,False,False,-10.0,0.06562500000000006,-20.541666666666668,1500,1583,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
826,326452215415594,16.520008331979625,target_lost_or_stale,106246,5640028646217,True,,6.678260869565218,6.781846110976558,0.034375,-0.23125,4.926453721447337,-0.8544318173135224,106246,0.01855542598059401,6.678260869565218,6.781846110976558,0.034375,-0.23125,0.004375000000000004,-0.20125,4.926453721447337,-0.8544318173135224,tracking,True,,False,False,-10.0,0.06562500000000006,-20.125,1500,1583,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
827,326452235387505,16.539980242960155,target_lost_or_stale,106247,5640061987960,True,,6.615515771526002,6.709494062675063,0.034375,-0.22083333333333333,4.932800328522046,-0.816995054411464,106247,0.0050818279851228,6.615515771526002,6.709494062675063,0.034375,-0.22083333333333333,0.004375000000000004,-0.19083333333333333,4.932800328522046,-0.816995054411464,tracking,True,,False,False,-10.0,0.06562500000000006,-19.083333333333332,1500,1583,1651,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
828,326452255383448,16.559976185963023,target_lost_or_stale,106247,5640061987960,True,,6.615515771526002,6.709494062675063,0.034375,-0.22083333333333333,4.932800328522046,-0.816995054411464,106247,0.025077770987991244,6.615515771526002,6.709494062675063,0.034375,-0.22083333333333333,0.004375000000000004,-0.19083333333333333,4.932800328522046,-0.816995054411464,tracking,True,,False,False,-10.0,0.06562500000000006,-19.083333333333332,1500,1583,1651,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
829,326452275388467,16.57998120499542,target_lost_or_stale,106248,5640094664722,True,,6.615515771526002,6.702866015477741,0.034375,-0.2125,4.937683686063466,-0.786943337466365,106248,0.011622764985077083,6.615515771526002,6.702866015477741,0.034375,-0.2125,0.004375000000000004,-0.1825,4.937683686063466,-0.786943337466365,tracking,True,,False,False,-10.0,0.06562500000000006,-18.25,1500,1583,1652,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
830,326452295382001,16.599974738957826,target_lost_or_stale,106248,5640094664722,True,,6.615515771526002,6.702866015477741,0.034375,-0.2125,4.937683686063466,-0.786943337466365,106248,0.0316162989474833,6.615515771526002,6.702866015477741,0.034375,-0.2125,0.004375000000000004,-0.1825,4.937683686063466,-0.786943337466365,tracking,True,,False,False,-10.0,0.06562500000000006,-18.25,1500,1583,1652,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
831,326452315404179,16.619996916968375,target_lost_or_stale,106249,5640127611736,True,,6.555183946488294,6.638206388278409,0.0328125,-0.20833333333333334,4.940060168755507,-0.7718844013680481,106249,0.018201133992988616,6.555183946488294,6.638206388278409,0.0328125,-0.20833333333333334,0.0028125000000000025,-0.17833333333333334,4.940060168755507,-0.7718844013680481,tracking,True,,False,False,-10.0,0.04218750000000004,-17.833333333333336,1500,1583,1652,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
832,326452335393400,16.63998613797594,target_lost_or_stale,106250,5640160701327,True,,6.555183946488294,6.638206388278409,0.0328125,-0.20833333333333334,4.940060168755507,-0.7718844013680481,106250,0.004712391993962228,6.555183946488294,6.638206388278409,0.0328125,-0.20833333333333334,0.0028125000000000025,-0.17833333333333334,4.940060168755507,-0.7718844013680481,tracking,True,,False,False,-10.0,0.04218750000000004,-17.833333333333336,1500,1583,1652,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
833,326452355391164,16.65998390200548,target_lost_or_stale,106250,5640160701327,True,,6.555183946488294,6.638206388278409,0.0328125,-0.20833333333333334,4.940060168755507,-0.7718844013680481,106250,0.02471015602350235,6.555183946488294,6.638206388278409,0.0328125,-0.20833333333333334,0.0028125000000000025,-0.17833333333333334,4.940060168755507,-0.7718844013680481,tracking,True,,False,False,-10.0,0.04218750000000004,-17.833333333333336,1500,1583,1652,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
834,326452375419590,16.680012327968143,target_lost_or_stale,106251,5640193715438,True,,6.481178396072013,6.566754870158635,0.034375,-0.2125,4.937683686063466,-0.7869433374663649,106251,0.011194046994205564,6.481178396072013,6.566754870158635,0.034375,-0.2125,0.004375000000000004,-0.1825,4.937683686063466,-0.7869433374663649,tracking,True,,False,False,-10.0,0.06562500000000006,-18.25,1500,1583,1652,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
835,326452395392839,16.699985576968174,target_lost_or_stale,106251,5640193715438,True,,6.481178396072013,6.566754870158635,0.034375,-0.2125,4.937683686063466,-0.7869433374663649,106251,0.031167295994237065,6.481178396072013,6.566754870158635,0.034375,-0.2125,0.004375000000000004,-0.1825,4.937683686063466,-0.7869433374663649,tracking,True,,False,False,-10.0,0.06562500000000006,-18.25,1500,1583,1652,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
836,326452415395781,16.719988518976606,target_lost_or_stale,106252,5640226757553,True,,6.481178396072013,6.574909681466474,0.034375,-0.22291666666666668,4.9315524697410655,-0.8244939285348344,106252,0.017689472006168216,6.481178396072013,6.574909681466474,0.034375,-0.22291666666666668,0.004375000000000004,-0.19291666666666668,4.9315524697410655,-0.8244939285348344,tracking,True,,False,False,-10.0,0.06562500000000006,-19.291666666666668,1500,1583,1651,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
837,326452435385119,16.739977856981568,target_lost_or_stale,106253,5640259603810,True,,6.410256410256411,6.51664673557277,0.034375,-0.23958333333333334,4.921184523651603,-0.8842753440936475,106253,0.004253228020388633,6.410256410256411,6.51664673557277,0.034375,-0.23958333333333334,0.004375000000000004,-0.20958333333333334,4.921184523651603,-0.8842753440936475,tracking,True,,False,False,-10.0,0.06562500000000006,-20.958333333333336,1500,1583,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
838,326452455389480,16.759982217976358,target_lost_or_stale,106253,5640259603810,True,,6.410256410256411,6.51664673557277,0.034375,-0.23958333333333334,4.921184523651603,-0.8842753440936475,106253,0.024257589015178382,6.410256410256411,6.51664673557277,0.034375,-0.23958333333333334,0.004375000000000004,-0.20958333333333334,4.921184523651603,-0.8842753440936475,tracking,True,,False,False,-10.0,0.06562500000000006,-20.958333333333336,1500,1583,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
839,326452475408954,16.780001692008227,target_lost_or_stale,106254,5640292532688,True,,6.352201257861635,6.475908313874113,0.034375,-0.2604166666666667,4.907277115383399,-0.9584525615983202,106254,0.010801666008774191,6.352201257861635,6.475908313874113,0.034375,-0.2604166666666667,0.004375000000000004,-0.2304166666666667,4.907277115383399,-0.9584525615983202,tracking,True,,False,False,-10.0,0.06562500000000006,-23.041666666666668,1500,1583,1647,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
840,326452495395263,16.79998800100293,target_lost_or_stale,106254,5640292532688,True,,6.352201257861635,6.475908313874113,0.034375,-0.2604166666666667,4.907277115383399,-0.9584525615983202,106254,0.030787975003477186,6.352201257861635,6.475908313874113,0.034375,-0.2604166666666667,0.004375000000000004,-0.2304166666666667,4.907277115383399,-0.9584525615983202,tracking,True,,False,False,-10.0,0.06562500000000006,-23.041666666666668,1500,1583,1647,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
841,326452515420665,16.820013402961195,target_lost_or_stale,106255,5640325742635,True,,6.352201257861635,6.497708523821457,0.034375,-0.2833333333333333,4.890794254589287,-1.0392937791002235,106255,0.017303347995039076,6.352201257861635,6.497708523821457,0.034375,-0.2833333333333333,0.004375000000000004,-0.2533333333333333,4.890794254589287,-1.0392937791002235,tracking,True,,False,False,-10.0,0.06562500000000006,-25.33333333333333,1500,1583,1645,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
842,326452535383376,16.839976113988087,target_lost_or_stale,106256,5640359126666,True,,6.352201257861635,6.523831507489463,0.0359375,-0.30833333333333335,4.871442327525013,-1.1265210382401591,106256,0.003870257001835853,6.352201257861635,6.523831507489463,0.0359375,-0.30833333333333335,0.005937499999999998,-0.2783333333333333,4.871442327525013,-1.1265210382401591,tracking,True,,False,False,-10.0,0.08906249999999998,-27.833333333333332,1500,1583,1642,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
843,326452555387608,16.8599803459947,target_lost_or_stale,106256,5640359126666,True,,6.352201257861635,6.523831507489463,0.0359375,-0.30833333333333335,4.871442327525013,-1.1265210382401591,106256,0.023874489008449018,6.352201257861635,6.523831507489463,0.0359375,-0.30833333333333335,0.005937499999999998,-0.2783333333333333,4.871442327525013,-1.1265210382401591,tracking,True,,False,False,-10.0,0.08906249999999998,-27.833333333333332,1500,1583,1642,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
844,326452575395503,16.879988241009414,target_lost_or_stale,106257,5640391816172,True,,6.296296296296296,6.491639330679989,0.0359375,-0.33125,4.852491255866911,-1.2055407963794358,106257,0.010412543022539467,6.296296296296296,6.491639330679989,0.0359375,-0.33125,0.005937499999999998,-0.30125,4.852491255866911,-1.2055407963794358,tracking,True,,False,False,-10.0,0.08906249999999998,-30.125,1500,1583,1640,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
845,326452595413953,16.900006690993905,target_lost_or_stale,106257,5640391816172,True,,6.296296296296296,6.491639330679989,0.0359375,-0.33125,4.852491255866911,-1.2055407963794358,106257,0.030430993007030338,6.296296296296296,6.491639330679989,0.0359375,-0.33125,0.005937499999999998,-0.30125,4.852491255866911,-1.2055407963794358,tracking,True,,False,False,-10.0,0.08906249999999998,-30.125,1500,1583,1640,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
846,326452615389996,16.91998273396166,target_lost_or_stale,106258,5640424512269,True,,6.2282690854119425,6.44813316405905,0.0359375,-0.3541666666666667,4.8324256346324805,-1.2836130591992527,106258,0.01691778196254745,6.2282690854119425,6.44813316405905,0.0359375,-0.3541666666666667,0.005937499999999998,-0.3241666666666667,4.8324256346324805,-1.2836130591992527,tracking,True,,False,False,-10.0,0.08906249999999998,-32.41666666666667,1500,1583,1638,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
847,326452635382294,16.939975032000802,target_lost_or_stale,106259,5640458736858,True,,6.174397031539889,6.412595171752723,0.0359375,-0.37083333333333335,4.817157962121082,-1.3397720582149262,106259,0.0034089420223608613,6.174397031539889,6.412595171752723,0.0359375,-0.37083333333333335,0.005937499999999998,-0.3408333333333333,4.817157962121082,-1.3397720582149262,tracking,True,,False,False,-10.0,0.08906249999999998,-34.08333333333333,1500,1583,1636,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
848,326452655408167,16.96000090497546,target_lost_or_stale,106259,5640458736858,True,,6.174397031539889,6.412595171752723,0.0359375,-0.37083333333333335,4.817157962121082,-1.3397720582149262,106259,0.023434814997017384,6.174397031539889,6.412595171752723,0.0359375,-0.37083333333333335,0.005937499999999998,-0.3408333333333333,4.817157962121082,-1.3397720582149262,tracking,True,,False,False,-10.0,0.08906249999999998,-34.08333333333333,1500,1583,1636,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
849,326452675404734,16.979997471964452,target_lost_or_stale,106260,5640490564219,True,,6.122448979591837,6.3745911498853465,0.0375,-0.38333333333333336,4.805346519649417,-1.3815371243992074,106260,0.010024778952356428,6.122448979591837,6.3745911498853465,0.0375,-0.38333333333333336,0.0075,-0.3533333333333334,4.805346519649417,-1.3815371243992074,tracking,True,,False,False,-10.0,0.11249999999999999,-35.333333333333336,1500,1583,1635,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
850,326452695396230,16.999988967960235,target_lost_or_stale,106260,5640490564219,True,,6.122448979591837,6.3745911498853465,0.0375,-0.38333333333333336,4.805346519649417,-1.3815371243992074,106260,0.030016274948138744,6.122448979591837,6.3745911498853465,0.0375,-0.38333333333333336,0.0075,-0.3533333333333334,4.805346519649417,-1.3815371243992074,tracking,True,,False,False,-10.0,0.11249999999999999,-35.333333333333336,1500,1583,1635,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
851,326452715399481,17.01999221899314,target_lost_or_stale,106261,5640523496851,True,,6.122448979591837,6.385263194097213,0.0375,-0.39166666666666666,4.79730467194884,-1.409208247384972,106261,0.016541082004550844,6.122448979591837,6.385263194097213,0.0375,-0.39166666666666666,0.0075,-0.3616666666666667,4.79730467194884,-1.409208247384972,tracking,True,,False,False,-10.0,0.11249999999999999,-36.16666666666667,1500,1583,1634,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
852,326452735399803,17.039992540958337,target_lost_or_stale,106262,5640557676258,True,,6.057142857142857,6.31982594949321,0.0375,-0.39375,4.795273590098537,-1.4161042320759742,106262,0.0030562629690393806,6.057142857142857,6.31982594949321,0.0375,-0.39375,0.0075,-0.36375,4.795273590098537,-1.4161042320759742,tracking,True,,False,False,-10.0,0.11249999999999999,-36.375,1500,1583,1634,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
853,326452755395182,17.05998791998718,target_lost_or_stale,106262,5640557676258,True,,6.057142857142857,6.31982594949321,0.0375,-0.39375,4.795273590098537,-1.4161042320759742,106262,0.023051641997881234,6.057142857142857,6.31982594949321,0.0375,-0.39375,0.0075,-0.36375,4.795273590098537,-1.4161042320759742,tracking,True,,False,False,-10.0,0.11249999999999999,-36.375,1500,1583,1634,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
854,326452775416533,17.080009270983282,target_lost_or_stale,106263,5640589511250,True,,6.057142857142857,6.31982594949321,0.0375,-0.39375,4.795273590098537,-1.4161042320759742,106263,0.009637782000936568,6.057142857142857,6.31982594949321,0.0375,-0.39375,0.0075,-0.36375,4.795273590098537,-1.4161042320759742,tracking,True,,False,False,-10.0,0.11249999999999999,-36.375,1500,1583,1634,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
855,326452795404535,17.09999727300601,target_lost_or_stale,106263,5640589511250,True,,6.057142857142857,6.31982594949321,0.0375,-0.39375,4.795273590098537,-1.4161042320759742,106263,0.02962578402366489,6.057142857142857,6.31982594949321,0.0375,-0.39375,0.0075,-0.36375,4.795273590098537,-1.4161042320759742,tracking,True,,False,False,-10.0,0.11249999999999999,-36.375,1500,1583,1634,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
856,326452815401637,17.119994374981616,target_lost_or_stale,106264,5640622257313,True,,6.007017543859649,6.257004108023088,0.0375,-0.3854166666666667,4.8033485006363925,-1.388467925965207,106264,0.01619873201707378,6.007017543859649,6.257004108023088,0.0375,-0.3854166666666667,0.0075,-0.3554166666666667,4.8033485006363925,-1.388467925965207,tracking,True,,False,False,-10.0,0.11249999999999999,-35.54166666666667,1500,1583,1635,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
857,326452835402725,17.139995462959632,target_lost_or_stale,106265,5640655374508,True,,6.007017543859649,6.2495938316775295,0.0390625,-0.37916666666666665,4.809317459657856,-1.3676496525902029,106265,0.0027253779699094594,6.007017543859649,6.2495938316775295,0.0390625,-0.37916666666666665,0.009062500000000001,-0.3491666666666666,4.809317459657856,-1.3676496525902029,tracking,True,,False,False,-10.0,0.13593750000000002,-34.916666666666664,1500,1583,1635,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
858,326452855386578,17.1599793159985,target_lost_or_stale,106265,5640655374508,True,,6.007017543859649,6.2495938316775295,0.0390625,-0.37916666666666665,4.809317459657856,-1.3676496525902029,106265,0.022709231008775532,6.007017543859649,6.2495938316775295,0.0390625,-0.37916666666666665,0.009062500000000001,-0.3491666666666666,4.809317459657856,-1.3676496525902029,tracking,True,,False,False,-10.0,0.13593750000000002,-34.916666666666664,1500,1583,1635,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
