time_monotonic_ns,state,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
533306387656489,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306407791787,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306427919844,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306448064953,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306468205087,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306488334079,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306508473288,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306528583632,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306548715998,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306568849942,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306588982362,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306609123877,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306629248930,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306649393931,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306669505692,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306689617329,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306709750264,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306729877404,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306749989742,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306770114383,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306790242905,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306810400620,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306830540856,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306850691407,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306870819259,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306890964849,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306911072741,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306931189573,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306951311470,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306971428553,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533306991568483,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307011701860,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307031846504,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307051973492,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307072051575,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307092179410,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307112305290,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307132445917,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307152604094,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307172735629,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307192850224,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307212985050,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307233133497,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307253271099,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307273412095,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307293533702,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307313676027,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307333807308,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307353918939,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307374061032,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307394174757,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307414298005,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307434454453,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307454746180,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307474883854,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307495023477,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307515138047,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307535254941,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307555396536,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307575534620,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307595674565,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307615793400,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307635923846,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307656046760,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307676192804,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307696313833,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307716452067,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307736625140,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307756769767,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307776910116,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307796973447,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307817082392,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307837230267,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307857380645,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307877517752,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307897653842,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307917770904,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307937914372,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307958077371,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307978221171,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533307998340274,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308018448566,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308038566624,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308058705043,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308078846608,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308098967846,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308119068407,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308139195619,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308159342781,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308179490196,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308199611409,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308219751281,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308239898129,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308260075850,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308280185661,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308300289202,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308320398085,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308340531512,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308360646926,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308380757062,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308400889550,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308421006540,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308441139805,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308461264023,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308481395924,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308501488072,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308521606981,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308541725248,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308561850650,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308581979870,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308602098231,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308622231132,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308642357060,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308662492152,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308682603787,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308702730877,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308722866577,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308743019211,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308763134908,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308783246100,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308803360444,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308823499595,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308843649875,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308863786296,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308883916112,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308904038831,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308924162395,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308944295506,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308964420720,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533308984552780,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309004690621,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309024834266,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309044975624,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309065090682,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309085223629,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309105370666,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309125494735,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309145604058,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309165718712,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309185850741,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309205967304,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309226069927,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309246191538,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309266318583,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309286448320,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309306566856,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309326678031,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309346803202,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309366929523,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309387047161,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309407162387,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309427281423,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309447417239,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309467559634,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309487685864,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309507823121,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309527951628,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309548043652,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309568158904,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309588298111,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309608442779,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309628573330,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309648732917,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309668913004,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309689111475,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309709245978,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309729386144,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309749524566,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309769666540,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309789817918,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309809980694,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309830116390,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309850252770,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309870377867,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309890525693,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309910651691,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309930788434,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309950904635,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309971060088,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533309991199252,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310011335352,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310031497554,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310051639575,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310071767229,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310091909712,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310112059568,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310132178113,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310152292086,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310172427462,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310192562692,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310212689607,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310232825916,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310252948099,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310273078035,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310293203147,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310313336775,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310333469979,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310353584748,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310373718980,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310393852129,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310413964617,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310434040238,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310454153613,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310474275090,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310494390741,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310514514084,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310534657807,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310554777324,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310574911651,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310595036346,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310615159136,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310635276255,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310655393451,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310675509599,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310695602979,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310715723621,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310735844192,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310755958852,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310776044806,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310796147409,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310816294019,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310836412797,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310856551534,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310876686308,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310896798811,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310916937201,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310937058077,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310957173951,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310977287449,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533310997429134,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311017563338,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311037674444,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311057800701,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311077928730,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311098060893,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311118170833,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311138329055,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311158488721,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311178600179,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311198727340,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311218858214,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311238994114,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311259109929,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311279230943,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311299386181,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311319521713,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311339671701,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311359818341,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311379952431,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311400072395,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311420159135,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311440286960,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311460413757,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311480532657,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311500671043,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311520797182,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311540939379,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311561083583,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311581201230,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311601333100,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311621418945,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311641533637,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311661665023,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311681784274,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311701886092,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311722007474,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311742123118,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311762243706,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311782364116,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311802474721,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311822592715,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311842725291,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311862865433,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311883007257,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311903122951,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311923239302,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311943365716,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311963497694,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533311983616103,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312003732320,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312023870250,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312043976971,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312064070056,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312084180195,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312104298746,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312124443852,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312144580494,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312164698187,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312184806937,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312205031664,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312225157278,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312245271378,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312265398491,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312285520870,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312305643214,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312325774504,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312345902901,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312366046844,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312386170614,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312406301903,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312426430297,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312446558225,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312466699436,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312486823770,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312506966398,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312527073750,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312547203916,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312567320530,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312587450514,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312607593679,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312627732219,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312647883876,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312668030863,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312688153108,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312708268025,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312728400935,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312748535393,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312768668680,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312788805657,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312808936987,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312829072757,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312849195104,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312869314419,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312889431398,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312909566579,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312929695584,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312949827174,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312969944164,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533312990047839,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313010164011,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313030300664,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313050425694,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313070558280,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313090686166,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313110817645,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313130960898,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313151074185,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313171217917,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313191353371,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313211481518,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313231584673,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313251718833,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313271846801,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313292003745,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313312141938,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313332264174,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313352378734,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313372508618,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313392634335,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313412757651,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313432862517,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313452999335,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313473121746,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313493234725,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313513353657,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313533475631,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313553579335,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313573709302,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313593840741,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313613972184,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313634049702,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313654181622,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313674300319,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313694416640,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313714549507,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313734672709,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313754770929,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313774913442,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313795056837,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313815164491,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313835268602,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313855393108,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313875527601,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313895658170,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313915774125,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313935892096,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313956010726,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313976123530,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533313996235013,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314016367485,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314036504837,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314056650985,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314076785012,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314096918109,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314117087247,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314137210507,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314157374602,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314177509604,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314197645219,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314217774833,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314237903420,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314258056538,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314278169534,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314298283360,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314318420996,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314338542671,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314358672617,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
533314378801004,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
