local_time,elapsed_s,sample_source,phase,state,armed,altitude_setpoint_m,altitude_m,vertical_speed_m_s,roll_deg,pitch_deg,yaw_deg,joystick_roll_pwm,joystick_pitch_pwm,joystick_throttle_pwm,joystick_yaw_pwm,output_roll_pwm,output_pitch_pwm,output_throttle_pwm,output_yaw_pwm,altitude_error_m,pitch_target_deg,pitch_error_deg
2026-08-06T16:58:55.692+03:00,45.276895,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.63,-0.3800458837003758,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1654,1500,1500,1500,1654,1500,6.37,-10.0,-9.600000003098547
2026-08-06T16:58:55.743+03:00,45.328352,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.63,-0.3800458837003758,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1654,1500,1500,1500,1654,1500,6.37,-10.0,-9.600000003098547
2026-08-06T16:58:55.759+03:00,45.344072,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.63,-0.3800458837003758,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1654,1500,1500,1500,1654,1500,6.37,-10.0,-9.600000003098547
2026-08-06T16:58:55.769+03:00,45.354596,GLOBAL_POSITION_INT,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1654,1500,1500,1500,1654,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:55.769+03:00,45.354815,ATTITUDE,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1654,1500,1500,1500,1654,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:55.770+03:00,45.355044,RC_CHANNELS,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1654,1500,1500,1500,1654,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:55.796+03:00,45.381750,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1654,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:55.843+03:00,45.428160,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1654,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:55.858+03:00,45.443795,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:55.894+03:00,45.479801,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:55.946+03:00,45.531144,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:55.956+03:00,45.541523,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:55.997+03:00,45.582786,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:56.044+03:00,45.629090,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:56.059+03:00,45.644505,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:56.095+03:00,45.680456,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:56.146+03:00,45.731828,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:56.157+03:00,45.742193,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:56.198+03:00,45.783302,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:56.244+03:00,45.829418,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:56.260+03:00,45.844915,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.32,-0.6200765731821926,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.68,-10.0,-9.600000003098547
2026-08-06T16:58:56.270+03:00,45.855324,GLOBAL_POSITION_INT,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.3999999969014533,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.970000000000001,-10.0,-9.600000003098547
2026-08-06T16:58:56.270+03:00,45.855448,ATTITUDE,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.270+03:00,45.855580,RC_CHANNELS,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1666,1500,1500,1500,1666,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.296+03:00,45.881437,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1666,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.347+03:00,45.932860,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1666,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.358+03:00,45.943349,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.399+03:00,45.984494,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.445+03:00,46.030649,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.461+03:00,46.046125,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.497+03:00,46.082091,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.548+03:00,46.133298,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.558+03:00,46.143707,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.599+03:00,46.184745,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.646+03:00,46.230923,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.661+03:00,46.246372,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.697+03:00,46.282347,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.748+03:00,46.333620,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.759+03:00,46.343944,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,3.03,-0.5791009250129178,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,6.970000000000001,-10.0,-9.900000000774636
2026-08-06T16:58:56.769+03:00,46.354338,GLOBAL_POSITION_INT,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,-0.09999999922536333,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,7.21,-10.0,-9.900000000774636
2026-08-06T16:58:56.769+03:00,46.354450,ATTITUDE,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,7.21,-10.0,-10.0
2026-08-06T16:58:56.769+03:00,46.354558,RC_CHANNELS,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1663,1500,1500,1500,1663,1500,7.21,-10.0,-10.0
2026-08-06T16:58:56.800+03:00,46.385561,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1663,1500,7.21,-10.0,-10.0
2026-08-06T16:58:56.847+03:00,46.431974,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1663,1500,7.21,-10.0,-10.0
2026-08-06T16:58:56.862+03:00,46.447380,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:56.898+03:00,46.483350,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:56.949+03:00,46.534710,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:56.960+03:00,46.545085,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:57.001+03:00,46.586228,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:57.047+03:00,46.632442,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:57.063+03:00,46.647927,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:57.098+03:00,46.683881,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:57.150+03:00,46.735042,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:57.160+03:00,46.745387,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:57.201+03:00,46.786348,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:57.252+03:00,46.837530,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:57.263+03:00,46.847911,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.79,-0.4809490412938869,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.21,-10.0,-10.0
2026-08-06T16:58:57.268+03:00,46.853148,GLOBAL_POSITION_INT,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.0,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.48,-10.0,-10.0
2026-08-06T16:58:57.268+03:00,46.853271,ATTITUDE,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.268+03:00,46.853389,RC_CHANNELS,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1659,1500,1500,1500,1659,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.299+03:00,46.884382,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1659,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.350+03:00,46.935849,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1659,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.361+03:00,46.946225,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.402+03:00,46.987185,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.453+03:00,47.038512,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.458+03:00,47.043718,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.499+03:00,47.084823,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.551+03:00,47.136092,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.561+03:00,47.146399,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.602+03:00,47.187460,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.653+03:00,47.238813,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.659+03:00,47.244042,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.700+03:00,47.285070,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.751+03:00,47.336524,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.762+03:00,47.346882,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.52,-0.5412850345718861,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.48,-10.0,-10.099999999225364
2026-08-06T16:58:57.772+03:00,47.357395,GLOBAL_POSITION_INT,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:57.772+03:00,47.357571,ATTITUDE,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:57.772+03:00,47.357731,RC_CHANNELS,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1662,1500,1500,1500,1662,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:57.803+03:00,47.388683,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1662,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:57.855+03:00,47.439995,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1662,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:57.860+03:00,47.445313,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:57.901+03:00,47.486500,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:57.952+03:00,47.537749,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:57.963+03:00,47.548091,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:58.004+03:00,47.589121,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:58.055+03:00,47.640357,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:58.060+03:00,47.645661,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:58.101+03:00,47.686656,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:58.153+03:00,47.737940,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:58.163+03:00,47.748343,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:58.204+03:00,47.789434,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:58.255+03:00,47.840523,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:58.260+03:00,47.845779,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,2.17,-0.6941661058842006,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,7.83,-10.0,-10.099999999225364
2026-08-06T16:58:58.271+03:00,47.856234,GLOBAL_POSITION_INT,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.09999999922536333,356.9999996891463,1500,1500,1669,1500,1500,1500,1669,1500,8.06,-10.0,-10.099999999225364
2026-08-06T16:58:58.271+03:00,47.856337,ATTITUDE,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.29999999767609,357.99999402514953,1500,1500,1669,1500,1500,1500,1669,1500,8.06,-10.0,-10.29999999767609
2026-08-06T16:58:58.271+03:00,47.856442,RC_CHANNELS,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.29999999767609,357.99999402514953,1500,1500,1669,1500,1500,1500,1669,1500,8.06,-10.0,-10.29999999767609
2026-08-06T16:58:58.302+03:00,47.887454,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.29999999767609,357.99999402514953,1500,1500,1658,1500,1500,1500,1669,1500,8.06,-10.0,-10.29999999767609
2026-08-06T16:58:58.353+03:00,47.938861,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.29999999767609,357.99999402514953,1500,1500,1658,1500,1500,1500,1669,1500,8.06,-10.0,-10.29999999767609
2026-08-06T16:58:58.364+03:00,47.949273,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.29999999767609,357.99999402514953,1500,1500,1658,1500,1500,1500,1658,1500,8.06,-10.0,-10.29999999767609
2026-08-06T16:58:58.405+03:00,47.990379,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.29999999767609,357.99999402514953,1500,1500,1658,1500,1500,1500,1658,1500,8.06,-10.0,-10.29999999767609
2026-08-06T16:58:58.456+03:00,48.041682,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.29999999767609,357.99999402514953,1500,1500,1658,1500,1500,1500,1658,1500,8.06,-10.0,-10.29999999767609
2026-08-06T16:58:58.462+03:00,48.046947,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.29999999767609,357.99999402514953,1500,1500,1658,1500,1500,1500,1658,1500,8.06,-10.0,-10.29999999767609
2026-08-06T16:58:58.503+03:00,48.087980,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.29999999767609,357.99999402514953,1500,1500,1658,1500,1500,1500,1658,1500,8.06,-10.0,-10.29999999767609
2026-08-06T16:58:58.554+03:00,48.139196,V2_EXTENSION,Waiting for controlled touchdown,1,1,10.0,1.94,-0.46103758344809087,0.0,0.29999999767609,357.99999402514953,1500,1500,1658,1500,1500,1500,1658,1500,8.06,-10.0,-10.29999999767609
